Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
245,2.450,6.895,0.042,159.886,
246,2.460,6.876,0.043,159.886,
247,2.470,6.859,0.043,159.886,
248,2.480,6.846,0.046,159.886,
249,2.490,6.832,0.048,159.885,
250,2.500,6.824,0.051,159.884,
251,2.510,6.824,0.056,159.883,
252,2.520,6.829,0.061,159.882,
253,2.530,6.833,0.064,159.880,
254,2.540,6.833,0.066,159.878,
255,2.550,6.834,0.068,159.877,
256,2.560,6.838,0.069,159.877,
257,2.570,6.842,0.069,159.876,
258,2.580,6.851,0.069,159.876,
259,2.590,6.862,0.070,159.875,
260,2.600,6.874,0.072,159.874,
261,2.610,6.884,0.076,159.874,
262,2.620,6.890,0.080,159.873,
263,2.630,6.889,0.085,159.873,
264,2.640,6.883,0.090,159.872,
265,2.650,6.872,0.093,159.872,
266,2.660,6.859,0.096,159.873,
267,2.670,6.851,0.099,159.873,
268,2.680,6.848,0.102,159.873,
269,2.690,6.850,0.105,159.873,
270,2.700,6.854,0.107,159.873,
271,2.710,6.858,0.108,159.873,
272,2.720,6.860,0.108,159.874,
273,2.730,6.861,0.109,159.874,
274,2.740,6.861,0.110,159.876,
275,2.750,6.861,0.110,159.877,
276,2.760,6.863,0.109,159.878,
277,2.770,6.864,0.108,159.879,
278,2.780,6.870,0.107,159.879,
279,2.790,6.880,0.107,159.880,
280,2.800,6.889,0.105,159.880,
281,2.810,6.899,0.100,159.880,
282,2.820,6.908,0.095,159.881,
283,2.830,6.915,0.091,159.881,
284,2.840,6.923,0.087,159.883,
285,2.850,6.929,0.085,159.884,
286,2.860,6.934,0.083,159.885,
287,2.870,6.938,0.082,159.885,
288,2.880,6.941,0.081,159.886,
289,2.890,6.942,0.081,159.886,
290,2.900,6.942,0.080,159.886,
291,2.910,6.937,0.078,159.887,
292,2.920,6.930,0.078,159.887,
293,2.930,6.921,0.079,159.888,
294,2.940,6.911,0.080,159.888,
295,2.950,6.906,0.081,159.888,
296,2.960,6.903,0.083,159.888,
