Frame,Time,RightBicepsbrachiicaputbrevis,RightTricepsbrachiicaputlongus,LeftBicepsbrachiicaputbrevis,LeftTricepsbrachiicaputlongus,RightTrapeziusdescendens,LeftTrapeziusdescendens,RightLatissimusDorsi,LeftLatissimusDorsi,
7590,7.590,-0.481000,-0.065531,-0.070554,-0.033937,0.468736,0.144229,-0.016932,-0.059883,
7591,7.591,-0.396130,-0.006836,-0.087977,-0.027943,0.370966,0.108218,-0.027161,-0.095877,
7592,7.592,-0.224545,0.047803,-0.061399,-0.015022,0.341866,0.141113,-0.029002,-0.071686,
7593,7.593,0.045129,0.097518,-0.037177,-0.006677,0.206973,0.230492,-0.030515,-0.040881,
7594,7.594,0.151636,0.116754,0.002570,-0.008327,0.035223,0.257652,-0.025582,-0.044746,
7595,7.595,0.116950,0.110901,0.071847,-0.004401,-0.165678,0.184061,-0.020898,-0.070154,
7596,7.596,0.085083,0.062704,0.214026,0.014432,-0.300295,0.161925,-0.028946,-0.067003,
7597,7.597,0.055837,-0.021690,0.315666,0.017060,-0.275191,0.101095,-0.040677,-0.069955,
7598,7.598,0.029084,-0.079373,0.297247,0.014617,-0.252654,0.045572,-0.021304,-0.061958,
7599,7.599,0.004511,-0.131632,0.179507,0.003391,-0.191613,-0.038252,-0.013302,-0.059721,
7600,7.600,0.022577,-0.103356,0.072307,0.005378,-0.135784,-0.175002,-0.001446,-0.026160,
7601,7.601,0.112907,-0.077596,-0.025062,-0.000233,-0.051212,-0.303505,-0.010954,0.017337,
7602,7.602,0.161106,-0.054368,-0.037645,0.008233,-0.035285,-0.218559,-0.023383,-0.000286,
7603,7.603,0.174057,-0.047404,-0.026149,0.018921,-0.048056,-0.080685,-0.021130,0.026015,
7604,7.604,0.213347,-0.028282,-0.015834,0.020321,-0.084465,0.011649,-0.013014,0.030443,
7605,7.605,0.248613,-0.011066,-0.025338,0.021557,-0.094817,0.027963,-0.016614,0.016906,
7606,7.606,0.303527,0.025857,-0.033911,0.013830,-0.208906,-0.018212,-0.015053,0.020491,
7607,7.607,0.290601,0.049718,-0.025979,0.012884,-0.224022,-0.032457,-0.006994,0.009349,
7608,7.608,0.240585,0.062573,-0.032868,0.010261,-0.182513,-0.020502,-0.003765,0.012201,
7609,7.609,0.160254,0.066116,-0.026249,0.002560,-0.119426,-0.055512,0.004749,0.003080,
7610,7.610,0.084754,0.062234,0.003208,-0.002600,-0.107610,-0.066152,-0.000882,0.005433,
7611,7.611,0.015964,0.045478,0.040632,0.003897,-0.033635,-0.075735,0.002042,-0.012179,
7612,7.612,-0.046834,0.000144,0.065007,0.006488,0.053481,-0.084130,0.001041,-0.001378,
7613,7.613,-0.072520,-0.006620,0.078297,0.013448,0.112114,-0.076000,0.012023,-0.011921,
7614,7.614,-0.039333,0.033999,0.058341,0.014306,0.164492,-0.068598,0.016396,-0.025368,
7615,7.615,-0.035296,0.060234,0.032850,0.015164,0.135711,-0.048991,0.028727,-0.027438,
7616,7.616,-0.008464,0.055203,0.002798,0.006718,0.057588,-0.042954,0.036973,-0.023265,
7617,7.617,0.026336,0.032959,-0.033569,-0.001029,-0.036617,-0.047590,0.032121,-0.005554,
7618,7.618,-0.000309,0.012729,-0.038641,-0.004036,-0.125353,-0.051280,0.010956,0.026391,
7619,7.619,-0.024782,-0.020370,-0.034544,-0.006708,-0.206048,-0.037263,0.019381,0.030410,
7620,7.620,0.000748,-0.033884,-0.014834,-0.005820,-0.342058,-0.040740,-0.000087,0.033977,
7621,7.621,0.053138,-0.022373,-0.033092,-0.009490,-0.287377,-0.088136,-0.007635,0.037243,
7622,7.622,0.105660,-0.004640,-0.036430,-0.011458,-0.170711,-0.133463,0.003356,0.020525,
7623,7.623,0.139223,0.011383,-0.033626,-0.007183,-0.064752,-0.080812,-0.002819,0.017369,
7624,7.624,0.130979,0.002180,-0.025576,-0.004271,0.059117,-0.002857,0.010181,0.014425,
7625,7.625,0.135075,0.004504,-0.008397,0.003549,-0.060265,0.048888,-0.011791,0.026548,
7626,7.626,0.128364,0.016477,-0.001840,0.002586,-0.199406,0.076956,-0.050859,0.024160,
7627,7.627,0.064037,0.004940,0.000181,-0.002613,-0.144798,0.050815,-0.056083,0.017869,
7628,7.628,0.019893,-0.005548,-0.024016,-0.011039,-0.061069,-0.035496,-0.041678,0.019459,
7629,7.629,-0.035618,-0.030026,-0.053849,-0.009991,0.107276,-0.024285,-0.028450,0.020939,
7630,7.630,-0.100467,-0.046752,-0.042132,-0.006912,0.264001,-0.035023,-0.024534,0.006905,
7631,7.631,-0.109641,-0.032181,-0.024153,0.001591,0.365278,0.050040,-0.020957,0.016029,
7632,7.632,-0.117790,-0.046170,-0.014476,0.004862,0.271827,0.084158,-0.011110,0.024362,
7633,7.633,-0.125055,-0.034107,-0.011716,0.003923,0.219963,0.094127,-0.002284,0.028838,
7634,7.634,-0.079857,-0.014094,-0.019904,0.008575,0.203314,0.084568,0.000437,0.030075,
7635,7.635,-0.015019,0.010302,-0.012630,0.011197,0.160385,0.076166,0.027697,0.016149,
7636,7.636,0.011229,0.006769,-0.005977,0.007547,0.121326,0.068937,0.024161,0.010569,
7637,7.637,0.019534,-0.014346,-0.007930,0.005582,0.062579,0.005473,0.033970,-0.001247,
7638,7.638,0.055795,-0.006500,-0.024564,-0.000124,-0.032521,-0.088859,0.031094,0.000343,
7639,7.639,0.101919,-0.009120,-0.044718,-0.011598,-0.071361,-0.151557,0.022979,-0.000940,
7640,7.640,0.167785,0.001857,-0.025399,-0.009868,0.008443,-0.117077,0.015730,0.002828,
7641,7.641,0.212365,0.011872,-0.007838,-0.002198,0.081039,-0.065312,0.022352,-0.009563,
7642,7.642,0.190672,0.006208,0.003698,0.004813,0.033153,-0.056140,0.028494,-0.024634,
7643,7.643,0.185422,0.021397,0.010273,0.013691,-0.097176,-0.082326,0.008099,-0.018324,
7644,7.644,0.181100,0.047965,-0.002181,0.012775,-0.191009,-0.074862,0.005469,-0.005045,
7645,7.645,0.130298,0.037117,-0.026931,0.005590,-0.007310,0.017267,0.003175,0.000297,
7646,7.646,0.068354,0.027256,-0.059098,0.002973,0.163477,0.079844,0.001085,0.005171,
7647,7.647,-0.007081,0.018362,-0.036468,0.005603,0.184172,-0.093246,0.003259,-0.004125,
7648,7.648,-0.056985,0.010073,0.024089,0.012615,0.040624,-0.463462,0.001547,-0.012517,
7649,7.649,-0.083210,0.002632,-0.001560,-0.001360,-0.052749,-0.411218,0.003428,0.002809,
7650,7.650,-0.072388,0.004662,-0.024831,-0.023825,-0.171107,-0.171399,-0.000942,0.017477,
7651,7.651,-0.046831,-0.001539,-0.046218,-0.032592,-0.401209,0.308911,0.000628,0.045876,
7652,7.652,-0.023279,-0.014609,-0.027079,-0.029874,-0.500256,0.500693,0.007094,0.050257,
7653,7.653,0.011170,-0.016324,0.013733,-0.027506,-0.352042,0.558586,-0.003030,0.054214,
7654,7.654,0.042468,-0.005685,-0.023511,-0.020921,-0.000708,0.400000,-0.001473,0.024773,
7655,7.655,0.039205,0.009551,-0.067082,-0.022968,0.238512,0.351662,0.010055,0.013213,
7656,7.656,-0.002462,0.015679,-0.084382,-0.024853,0.281309,0.394944,-0.000435,0.031597,
7657,7.657,-0.053464,0.010179,-0.036160,-0.016439,0.161502,0.275610,0.001122,-0.004468,
7658,7.658,-0.129955,-0.001556,-0.003612,-0.011901,-0.091370,0.094859,0.002523,0.000589,
7659,7.659,-0.201184,0.009209,0.014046,-0.002286,-0.583213,-0.069576,0.008319,-0.012292,
7660,7.660,-0.228055,-0.000345,0.051471,0.006479,-0.933677,-0.278456,0.013757,-0.015887,
7661,7.661,-0.235225,-0.019231,0.105052,0.018952,-0.484585,-0.305690,0.016655,0.002547,
7662,7.662,-0.163277,-0.032891,0.141024,0.023985,0.272693,-0.231999,0.022772,0.006109,
7663,7.663,-0.057533,-0.015630,0.186760,0.022428,0.789060,-0.209665,0.012969,-0.020578,
7664,7.664,0.041103,-0.009016,0.252011,0.023744,0.883621,-0.148714,0.011782,-0.009381,
7665,7.665,0.080238,-0.006932,0.244005,0.014907,0.629295,-0.315247,0.015638,-0.012261,
7666,7.666,0.116131,-0.001276,0.205498,0.011628,0.552769,-0.516751,0.016782,-0.020727,
7667,7.667,0.127804,0.000477,0.141860,0.014603,0.202180,-0.272650,0.011636,-0.012293,
7668,7.668,0.100693,0.005067,0.081811,0.009944,0.139038,0.022916,0.001393,-0.039208,
7669,7.669,0.041521,0.000989,0.011424,0.002050,0.313675,0.300906,-0.005499,-0.049693,
7670,7.670,-0.011982,0.007214,-0.017102,-0.005367,0.260741,0.337166,-0.016798,-0.019578,
7671,7.671,-0.044777,0.012093,-0.041945,0.004108,0.083995,0.360402,-0.010882,-0.017939,
7672,7.672,-0.036716,0.013091,-0.033427,0.008495,0.036102,0.327817,-0.003304,-0.029574,
7673,7.673,-0.029350,0.001604,-0.025692,0.002394,0.080571,0.238734,-0.001999,-0.025858,
7674,7.674,-0.034223,0.012294,-0.047022,-0.003016,-0.116646,0.157889,0.001657,-0.022535,
7675,7.675,-0.070629,0.024836,-0.066366,-0.008089,-0.367576,0.035172,-0.008742,0.004583,
7676,7.676,-0.103716,0.023184,-0.072300,-0.006568,-0.530158,-0.031536,-0.015796,0.044679,
7677,7.677,-0.089844,0.015637,-0.046037,-0.006225,-0.558713,-0.010796,-0.022221,0.018041,
7678,7.678,-0.069309,0.017054,-0.012596,-0.008923,-0.313812,0.008113,-0.023402,-0.006256,
7679,7.679,-0.058007,0.015945,0.000229,-0.016023,0.047457,-0.008178,-0.022539,0.015586,
7680,7.680,-0.060846,0.008215,0.003860,-0.013153,0.383851,-0.053534,-0.029103,-0.004574,
7681,7.681,-0.063406,0.007275,-0.007156,-0.017898,0.428691,-0.066997,-0.025004,-0.015608,
7682,7.682,-0.082175,-0.006654,-0.030318,-0.015526,0.153322,-0.079022,-0.018210,0.000662,
7683,7.683,-0.099120,-0.029034,-0.069526,-0.010432,0.048171,-0.066884,-0.024785,-0.026542,
7684,7.684,-0.101061,-0.026029,-0.085540,-0.001282,0.082903,-0.055902,-0.025798,-0.044828,
7685,7.685,-0.090645,-0.023162,-0.071293,0.002305,0.113775,-0.045847,-0.015999,-0.054880,
7686,7.686,-0.095936,-0.020605,-0.084598,0.007743,0.194840,-0.036665,-0.020232,-0.075898,
7687,7.687,-0.080467,-0.018224,-0.088603,0.010646,0.071062,-0.043994,-0.014165,-0.051433,
7688,7.688,-0.049641,-0.020086,-0.106780,0.004081,-0.265442,-0.050799,-0.022145,-0.021951,
7689,7.689,0.007891,-0.014316,-0.110036,-0.000280,-0.601813,-0.056942,-0.019304,-0.042281,
7690,7.690,0.047150,-0.002275,-0.124901,-0.004147,-0.470524,-0.109485,-0.027970,-0.039096,
7691,7.691,0.097032,-0.000533,-0.143968,0.000628,-0.192980,-0.087485,-0.027165,-0.029692,
7692,7.692,0.116404,-0.009942,-0.146250,-0.006421,-0.013385,-0.041835,-0.013698,-0.003134,
7693,7.693,0.133788,0.006693,-0.125867,-0.001956,-0.047291,-0.000625,0.002806,0.007131,
7694,7.694,0.074947,0.004734,-0.084705,-0.002904,0.040814,0.004790,-0.008643,-0.009874,
7695,7.695,0.020113,-0.001089,-0.008194,0.002227,0.066884,-0.009497,-0.023135,-0.007510,
7696,7.696,0.012740,0.001037,0.085692,0.005659,-0.056529,-0.013696,-0.017825,-0.021658,
7697,7.697,0.005969,-0.013945,0.173966,0.003848,-0.213376,-0.065717,-0.019764,-0.014784,
7698,7.698,-0.000232,-0.011683,0.139437,0.010153,-0.193181,-0.158153,-0.009335,-0.004056,
7699,7.699,0.004487,-0.002163,0.129126,0.007491,-0.101102,-0.322089,-0.008190,0.009774,
7700,7.700,0.028148,-0.007010,0.100668,0.009550,0.050086,-0.298840,-0.002126,0.033649,
7701,7.701,0.085008,0.010137,0.074681,0.014284,0.233004,-0.073889,0.005467,0.069730,
7702,7.702,0.107900,0.021528,0.019828,0.018308,0.355633,0.136032,0.006309,0.113066,
7703,7.703,0.100403,0.019720,-0.030257,0.009304,0.287863,0.218604,0.020194,0.118540,
7704,7.704,0.054893,0.014377,-0.050037,0.005402,0.185865,0.244586,0.034265,0.081081,
7705,7.705,0.037142,0.006184,-0.068059,0.004238,0.167651,0.223276,0.009952,0.046954,
7706,7.706,0.031602,-0.001147,-0.073884,-0.011595,-0.050682,0.203347,0.006628,0.015827,
7707,7.707,0.036053,-0.002198,-0.050175,-0.018277,-0.497727,0.147586,0.009392,0.011645,
7708,7.708,0.022603,0.004359,-0.010771,-0.020342,-0.689896,0.096333,0.022981,0.007782,
7709,7.709,0.002400,0.010238,-0.037563,-0.014728,-0.748826,0.018666,0.015571,-0.022315,
7710,7.710,-0.023192,0.005295,-0.100854,-0.012929,-0.697556,-0.024451,0.008854,-0.042589,
7711,7.711,-0.039740,0.002867,-0.144130,-0.017322,-0.363058,-0.038457,0.014829,-0.053665,
7712,7.712,-0.048601,-0.002801,-0.151992,-0.013046,0.116189,-0.028024,0.020299,-0.050648,
7713,7.713,-0.056640,-0.000363,-0.130668,-0.011639,0.179684,-0.018349,0.032053,-0.030056,
7714,7.714,-0.039152,-0.002138,-0.085395,0.001084,0.237675,-0.009482,0.027379,-0.027586,
7715,7.715,-0.018491,-0.001366,-0.020621,-0.003795,0.079548,-0.001516,0.034209,-0.015508,
7716,7.716,0.006578,0.007682,0.057117,0.004006,0.128268,-0.010218,0.027837,-0.013569,
7717,7.717,0.016795,0.021801,0.171824,0.013844,0.347224,-0.004020,0.022161,-0.019940,
7718,7.718,0.026016,0.016465,0.309435,0.027916,0.624848,0.014684,0.019034,-0.029581,
7719,7.719,0.067520,0.011639,0.290781,0.037424,0.588041,0.020149,0.021665,-0.004566,
7720,7.720,0.097157,0.019487,0.206363,0.035932,0.291756,0.004093,0.025838,0.027921,
7721,7.721,0.070970,0.012790,0.129543,0.028529,-0.066513,-0.000862,0.028011,0.023255,
7722,7.722,0.056959,0.011841,0.087523,0.016238,-0.211910,-0.023145,0.023117,0.034879,
7723,7.723,0.026581,0.013087,0.099711,0.014791,-0.256823,-0.019605,0.026177,0.045496,
7724,7.724,0.007155,0.006038,0.157032,0.016573,-0.297614,-0.001928,0.024512,0.055070,
7725,7.725,-0.010314,-0.002180,0.188053,0.007196,-0.118463,0.007440,0.025079,0.075608,
7726,7.726,-0.026009,-0.005162,0.197525,-0.001336,0.110148,-0.037887,0.018215,0.056231,
7727,7.727,-0.022364,-0.012228,0.119959,-0.002080,0.556522,-0.070354,0.013077,0.053628,
7728,7.728,-0.013406,-0.001731,0.005442,0.005470,0.619946,-0.064760,0.004753,0.055593,
7729,7.729,-0.024845,-0.014074,-0.040121,0.008457,-0.135464,-0.006194,-0.002847,0.024719,
7730,7.730,-0.053135,-0.015613,-0.053609,0.004508,-0.855547,-0.014240,0.000376,-0.032874,
7731,7.731,-0.032157,-0.013982,-0.065678,-0.005173,-1.135646,-0.093054,0.001394,-0.040961,
7732,7.732,-0.005714,-0.001382,-0.076678,-0.003496,-0.368963,-0.103884,0.009366,-0.020003,
7733,7.733,0.005171,-0.003012,-0.065799,-0.011952,0.145901,-0.056988,0.008592,-0.001049,
7734,7.734,0.003412,-0.004493,-0.074676,-0.003812,0.801082,-0.048653,0.004269,-0.042296,
7735,7.735,0.018279,-0.000384,-0.065431,-0.006481,0.886096,0.005780,-0.001407,-0.037251,
7736,7.736,0.012200,-0.001528,-0.088179,-0.008817,0.499474,0.055207,-0.004841,-0.013183,
7737,7.737,0.011206,-0.004736,-0.108938,-0.010991,0.148723,0.009695,-0.015207,0.026462,
7738,7.738,-0.001772,-0.009984,-0.140763,-0.003702,-0.170149,-0.078845,-0.025569,0.010475,
7739,7.739,0.008815,-0.012701,-0.122974,-0.006081,0.237039,-0.192890,-0.032214,0.024757,
7740,7.740,0.015216,-0.013532,-0.117397,-0.006628,0.501178,0.005916,-0.015499,0.064349,
7741,7.741,0.027186,-0.009782,-0.092864,-0.005678,0.549334,0.141331,-0.013018,0.069449,
7742,7.742,0.035419,-0.009081,-0.061726,0.002355,0.418880,0.165769,-0.002587,0.074198,
7743,7.743,0.017705,-0.014851,-0.057508,0.009851,0.141621,0.188003,-0.007875,0.008180,
7744,7.744,-0.000273,-0.021801,-0.031841,0.010907,-0.254850,0.127027,-0.016039,-0.038998,
7745,7.745,-0.006551,-0.013377,-0.021792,0.010254,-0.307345,0.182459,-0.029665,-0.064684,
7746,7.746,0.014621,-0.010225,-0.006668,0.015686,-0.258740,0.031098,-0.035025,-0.041051,
7747,7.747,0.040132,-0.003066,0.007259,0.020770,-0.127140,-0.273915,-0.039869,-0.076261,
7748,7.748,0.037672,-0.011656,0.014710,0.022618,-0.324945,-0.491876,-0.038126,-0.095237,
7749,7.749,0.029562,-0.008544,0.039421,0.031566,-0.288238,-0.372364,-0.033858,-0.089116,
7750,7.750,0.032902,-0.005584,0.088898,0.050642,-0.188872,-0.191636,-0.032466,-0.051468,
7751,7.751,0.016201,-0.004837,0.167058,0.053454,-0.098313,-0.158454,-0.029034,-0.065349,
7752,7.752,0.010091,-0.010865,0.239788,0.036281,-0.123814,-0.247271,-0.034066,-0.078044,
7753,7.753,0.020621,-0.014703,0.230148,0.020788,-0.245322,-0.111178,-0.029315,-0.049707,
7754,7.754,0.000385,-0.012794,0.152351,-0.005733,-0.221648,0.209877,-0.019661,-0.016672,
7755,7.755,-0.018656,-0.019871,0.058346,-0.009278,-0.118785,0.516348,-0.013227,-0.029710,
7756,7.756,-0.041015,-0.017325,-0.004825,-0.025694,0.123520,0.636283,-0.000572,-0.025756,
7757,7.757,-0.049936,-0.018355,-0.062350,-0.052784,0.289285,0.601159,0.021545,-0.000361,
7758,7.758,-0.047454,-0.011630,-0.072583,-0.078173,0.379631,0.568847,0.018800,-0.003451,
7759,7.759,-0.045441,0.000335,-0.081908,-0.094561,0.407053,0.360641,0.021628,-0.030381,
7760,7.760,-0.030325,0.008589,-0.090443,-0.091641,0.283827,0.062806,0.024081,-0.033770,
7761,7.761,-0.024742,0.012940,-0.129560,-0.072489,0.171887,-0.135408,0.012974,-0.003756,
7762,7.762,-0.023488,0.014060,-0.165148,-0.045231,0.030451,-0.099216,0.023189,0.008448,
7763,7.763,-0.029259,0.010081,-0.158740,-0.027106,-0.246083,-0.000780,0.025118,0.049025,
7764,7.764,-0.007074,0.017586,-0.129401,-0.017273,-0.760875,0.088316,0.033621,0.044450,
7765,7.765,-0.011177,0.018315,-0.102708,-0.014391,-0.689494,0.006776,0.022971,0.059573,
7766,7.766,-0.020931,0.013472,-0.068723,-0.006305,-0.368818,-0.018123,0.016017,0.100033,
7767,7.767,-0.019245,0.008976,-0.011299,-0.004002,0.039087,-0.040818,0.012274,0.095501,
7768,7.768,-0.027620,0.009397,0.043401,0.002507,0.198635,-0.020858,0.004448,0.071858,
7769,7.769,-0.035361,0.004219,0.050558,0.000372,0.151582,-0.039633,-0.009324,0.050216,
7770,7.770,-0.022281,0.002255,0.082819,0.002093,0.195733,-0.056691,-0.015001,0.022509,
7771,7.771,-0.014160,-0.000909,0.053368,0.000224,0.156049,-0.102798,0.000102,0.018999,
7772,7.772,-0.061657,-0.009028,-0.008754,-0.005744,0.136103,-0.146155,0.003659,0.045215,
7773,7.773,-0.088463,-0.017155,-0.046492,-0.004455,0.027450,-0.187975,-0.006707,0.067980,
7774,7.774,-0.115391,-0.009704,-0.080906,0.002216,-0.071397,-0.301864,-0.008826,0.070648,
7775,7.775,-0.113833,-0.002747,-0.085859,0.005643,-0.160902,-0.378508,-0.020922,0.062411,
7776,7.776,-0.094779,0.003364,-0.082575,0.008545,-0.241770,-0.281423,-0.025731,0.035178,
7777,7.777,-0.082896,-0.002874,-0.086822,0.009234,-0.314651,-0.218519,-0.038508,0.031778,
7778,7.778,-0.077477,0.003730,-0.104027,0.009739,-0.291220,-0.092195,-0.016803,0.035232,
7779,7.779,-0.068195,0.017442,-0.102008,0.003483,-0.148315,0.058986,-0.002196,0.056329,
7780,7.780,-0.068113,0.023182,-0.100109,-0.008362,-0.019235,0.079127,0.000273,0.075674,
7781,7.781,-0.049642,0.017262,-0.103184,-0.010412,0.097394,0.060503,-0.017216,0.058531,
7782,7.782,-0.054328,0.011882,-0.097238,-0.012307,0.203372,-0.023835,-0.010837,0.024903,
7783,7.783,-0.053955,0.003960,-0.067208,-0.014036,0.161412,-0.039339,-0.000884,-0.047829,
7784,7.784,-0.040398,0.007701,-0.001601,-0.005642,-0.027980,0.057649,-0.014103,-0.078924,
7785,7.785,-0.028191,0.023827,0.045248,0.001732,-0.271168,0.095080,-0.009199,-0.069446,
7786,7.786,-0.020889,0.021382,0.105167,0.006571,-0.302844,0.129328,-0.001723,-0.043617,
7787,7.787,-0.027981,0.015035,0.175337,0.014634,-0.152857,0.097985,0.002209,-0.004576,
7788,7.788,-0.025461,-0.005697,0.184557,0.024550,0.091298,-0.044533,-0.001660,0.030999,
7789,7.789,-0.009414,-0.014057,0.158514,0.031094,0.254821,-0.065156,0.013060,0.024625,
7790,7.790,0.000864,-0.016630,0.135104,0.036971,0.224404,-0.010067,0.014932,-0.063368,
7791,7.791,0.014365,-0.001250,0.142144,0.039818,0.304757,0.040150,0.012932,-0.100858,
7792,7.792,0.038930,-0.003432,0.161327,0.036429,0.328115,0.055323,0.017870,-0.112043,
7793,7.793,0.047778,-0.001672,0.190397,0.033401,0.393869,0.041405,0.034669,-0.101350,
7794,7.794,0.055594,0.003335,0.184811,0.025287,0.168927,-0.021802,0.032356,-0.129531,
7795,7.795,0.050780,0.026305,0.179659,0.019694,0.018546,-0.079545,0.022098,-0.120929,
7796,7.796,0.046192,0.016482,0.174880,0.018481,-0.008989,-0.236251,0.020150,-0.081942,
7797,7.797,0.046774,-0.010605,0.170684,0.010332,0.016366,-0.303715,0.025156,-0.089161,
7798,7.798,0.042881,-0.021518,0.145169,0.008946,-0.050026,-0.161902,0.014439,-0.095724,
7799,7.799,0.059659,-0.018382,0.102195,0.011292,-0.152030,-0.032709,0.001908,-0.101664,
7800,7.800,0.075310,-0.009573,0.037681,0.013497,-0.245594,0.051370,0.000228,-0.064926,
7801,7.801,0.084953,-0.006800,-0.039809,0.006266,-0.229701,0.097470,0.007884,0.007027,
7802,7.802,0.097704,-0.013990,-0.091698,0.006845,-0.092992,0.056124,0.003869,0.120743,
7803,7.803,0.098189,-0.011661,-0.119871,0.009135,-0.075815,-0.057388,0.000236,0.104593,
7804,7.804,0.085037,-0.009465,-0.145554,0.003678,-0.329826,-0.225466,-0.002874,0.117754,
7805,7.805,0.076128,-0.003790,-0.168734,-0.005808,-0.439780,-0.157823,-0.007975,0.104691,
7806,7.806,0.076202,0.007976,-0.189872,-0.022335,-0.146101,0.066606,-0.018143,0.023693,
7807,7.807,0.083761,0.006334,-0.183268,-0.047116,0.289803,0.096921,-0.013900,0.012997,
7808,7.808,0.065520,-0.003397,-0.142110,-0.056987,0.580779,0.124350,-0.004917,-0.015733,
7809,7.809,0.032158,-0.004664,-0.072378,-0.048195,0.528881,0.099951,-0.001501,-0.059081,
7810,7.810,0.035610,0.000876,-0.062364,-0.040013,0.193503,0.122239,-0.012804,-0.113836,
7811,7.811,0.038652,0.008146,-0.070338,-0.037518,0.150704,0.223684,-0.020220,-0.149433,
7812,7.812,0.063271,0.016582,-0.092982,-0.035109,0.031895,0.315674,-0.007506,-0.207672,
7813,7.813,0.059331,0.015572,-0.085135,-0.020627,0.067237,0.331752,0.001177,-0.199577,
7814,7.814,0.055740,0.003958,-0.052074,-0.003569,0.033565,0.285346,0.008990,-0.120856,
7815,7.815,0.047049,-0.000697,0.025064,0.012351,-0.176124,0.215431,-0.006044,-0.089260,
7816,7.816,0.039383,-0.004774,0.056752,0.018827,-0.096192,0.151933,-0.003874,0.034652,
7817,7.817,0.009887,-0.001063,0.066644,0.021118,0.075012,0.117043,0.001836,0.152966,
7818,7.818,-0.034173,-0.006584,0.040979,0.030020,0.186246,0.064859,0.010406,0.229815,
7819,7.819,-0.039879,0.005089,0.017650,0.031981,0.246646,-0.000813,0.018135,0.299560,
7820,7.820,-0.023829,0.028333,0.053054,0.033737,0.190636,-0.042494,0.033489,0.362764,
7821,7.821,-0.009161,0.025328,0.085204,0.020230,0.105913,-0.064285,0.047837,0.328237,
7822,7.822,0.004457,0.010691,0.090782,0.026140,-0.032548,-0.056147,0.057314,0.234382,
7823,7.823,0.016776,-0.002667,0.063947,0.031531,-0.162804,-0.062361,0.035500,0.120858,
7824,7.824,0.028160,-0.004602,0.068261,0.024249,-0.348647,-0.057081,0.014864,0.014102,
7825,7.825,0.025552,-0.001911,0.080864,0.017632,-0.521896,-0.073716,0.012354,-0.110755,
7826,7.826,0.017429,0.008718,0.060148,0.019146,-0.410936,-0.069549,0.019819,-0.160802,
7827,7.827,0.010092,0.014733,0.019239,0.011720,-0.147404,-0.048006,0.004445,-0.175527,
7828,7.828,0.018230,0.023579,-0.029596,0.011119,0.104017,-0.052279,-0.025993,-0.133174,
7829,7.829,0.012584,0.016385,-0.075444,0.012427,0.136183,-0.041742,-0.021368,-0.069158,
7830,7.830,-0.004747,0.001505,-0.081724,0.012091,0.106001,-0.031985,-0.024996,-0.010693,
7831,7.831,0.003747,0.016040,-0.087271,0.011943,0.132912,-0.017039,-0.028288,0.021323,
7832,7.832,-0.001543,0.021987,-0.072942,0.021795,0.108394,0.013232,-0.024845,0.012718,
7833,7.833,-0.018649,0.000320,-0.050769,0.026092,-0.093291,0.017242,-0.033415,0.005007,
7834,7.834,-0.019665,-0.014325,-0.038632,0.018895,-0.445777,0.013738,-0.046881,0.045109,
7835,7.835,-0.020475,-0.000375,-0.078248,0.010031,-0.590152,-0.009208,-0.039381,0.039129,
7836,7.836,-0.004813,0.007163,-0.114873,0.014362,-0.284760,-0.030021,-0.018841,-0.004931,
7837,7.837,-0.008913,-0.003797,-0.128622,0.011768,0.072233,-0.032736,0.000489,-0.021279,
7838,7.838,0.011189,-0.017829,-0.114700,0.005118,0.312325,-0.030430,0.003062,-0.068222,
7839,7.839,0.010410,-0.019476,-0.053882,-0.000686,0.443342,-0.037143,0.009869,-0.099463,
7840,7.840,-0.021591,-0.024274,0.024342,-0.009541,0.483105,-0.067789,0.016154,-0.139359,
7841,7.841,-0.015166,-0.040876,0.118531,-0.012684,0.375094,-0.080905,0.014458,-0.154334,
7842,7.842,-0.000245,-0.047141,0.206931,0.004932,-0.051410,-0.052720,0.012937,-0.080708,
7843,7.843,-0.026391,-0.048837,0.241319,0.017742,-0.109301,-0.034178,0.011565,0.076594,
7844,7.844,-0.035447,-0.039198,0.189048,0.029294,-0.584662,-0.024143,-0.000825,0.099752,
7845,7.845,-0.050086,-0.013484,0.122490,0.031679,-1.160148,-0.069130,-0.002413,0.120827,
7846,7.846,-0.057104,0.041521,0.009969,0.033883,-0.773379,-0.101640,0.002240,0.103106,
7847,7.847,-0.041635,0.034144,-0.066979,0.025741,0.000079,-0.166560,-0.012921,0.120520,
7848,7.848,-0.042266,-0.015176,-0.109239,0.012143,0.514807,-0.227351,-0.010822,0.289329,
7849,7.849,-0.047145,-0.034074,-0.097547,-0.000651,0.421362,-0.188615,-0.016350,0.446348,
7850,7.850,-0.047446,-0.027944,-0.087027,-0.015686,0.506793,-0.110636,-0.001113,0.466577,
7851,7.851,-0.047582,-0.043495,-0.077791,-0.029774,0.584409,-0.038114,-0.019543,0.336709,
7852,7.852,-0.027268,-0.047887,-0.069517,-0.046489,0.654980,0.027786,-0.012289,0.151134,
7853,7.853,0.006708,0.018574,-0.096647,-0.057699,0.719464,0.035974,-0.018888,0.027017,
7854,7.854,0.039092,0.123246,-0.136892,-0.072026,0.545845,0.043389,-0.008745,-0.041593,
