Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
235,2.350,-0.4,0.4,88.2,
236,2.360,-0.4,0.4,88.2,
237,2.370,-0.4,0.4,88.2,
238,2.380,-0.3,0.4,88.2,
239,2.390,-0.3,0.4,88.2,
240,2.400,-0.3,0.4,88.2,
241,2.410,-0.3,0.4,88.2,
242,2.420,-0.3,0.4,88.2,
243,2.430,-0.3,0.4,88.2,
244,2.440,-0.3,0.4,88.2,
245,2.450,-0.3,0.4,88.2,
246,2.460,-0.3,0.4,88.2,
247,2.470,-0.3,0.4,88.2,
248,2.480,-0.3,0.4,88.2,
249,2.490,-0.2,0.4,88.2,
250,2.500,-0.2,0.4,88.2,
251,2.510,-0.2,0.4,88.2,
252,2.520,-0.2,0.4,88.2,
253,2.530,-0.2,0.4,88.2,
254,2.540,-0.2,0.4,88.2,
255,2.550,-0.2,0.4,88.2,
256,2.560,-0.2,0.4,88.2,
257,2.570,-0.2,0.4,88.2,
258,2.580,-0.1,0.4,88.2,
259,2.590,-0.1,0.4,88.2,
260,2.600,-0.1,0.4,88.2,
261,2.610,-0.1,0.4,88.2,
262,2.620,-0.1,0.4,88.2,
263,2.630,-0.1,0.4,88.2,
264,2.640,-0.1,0.4,88.2,
265,2.650,-0.0,0.4,88.2,
266,2.660,-0.0,0.4,88.2,
267,2.670,-0.0,0.3,88.2,
268,2.680,-0.0,0.3,88.2,
269,2.690,-0.0,0.3,88.2,
270,2.700,-0.0,0.3,88.2,
271,2.710,-0.0,0.3,88.2,
272,2.720,0.0,0.3,88.2,
273,2.730,0.0,0.3,88.2,
274,2.740,0.0,0.3,88.2,
275,2.750,0.0,0.3,88.2,
276,2.760,0.0,0.3,88.2,
277,2.770,0.0,0.3,88.2,
278,2.780,0.0,0.3,88.2,
279,2.790,0.0,0.3,88.2,
280,2.800,0.0,0.3,88.2,
281,2.810,-0.0,0.3,88.2,
282,2.820,-0.0,0.3,88.2,
283,2.830,-0.0,0.3,88.2,
284,2.840,-0.0,0.4,88.2,
285,2.850,-0.0,0.4,88.2,
286,2.860,-0.0,0.4,88.2,
287,2.870,-0.0,0.4,88.2,
288,2.880,-0.0,0.4,88.2,
289,2.890,0.0,0.4,88.2,
290,2.900,0.0,0.4,88.2,
291,2.910,0.0,0.4,88.2,
292,2.920,0.1,0.4,88.2,
293,2.930,0.1,0.4,88.2,
294,2.940,0.1,0.4,88.2,
295,2.950,0.1,0.4,88.2,
296,2.960,0.1,0.4,88.2,
297,2.970,0.1,0.4,88.2,
298,2.980,0.1,0.3,88.2,
299,2.990,0.1,0.3,88.2,
300,3.000,0.1,0.3,88.2,
301,3.010,0.2,0.3,88.2,
302,3.020,0.2,0.3,88.2,
303,3.030,0.2,0.3,88.2,
304,3.040,0.2,0.3,88.2,
305,3.050,0.2,0.3,88.2,
306,3.060,0.2,0.3,88.2,
307,3.070,0.2,0.3,88.2,
308,3.080,0.2,0.3,88.2,
309,3.090,0.2,0.3,88.2,
310,3.100,0.2,0.3,88.2,
311,3.110,0.2,0.3,88.2,
312,3.120,0.2,0.3,88.2,
313,3.130,0.2,0.3,88.2,
314,3.140,0.2,0.3,88.2,
315,3.150,0.2,0.3,88.2,
316,3.160,0.2,0.3,88.2,
317,3.170,0.3,0.3,88.2,
318,3.180,0.3,0.3,88.2,
319,3.190,0.3,0.3,88.2,
320,3.200,0.3,0.3,88.2,
321,3.210,0.3,0.3,88.2,
322,3.220,0.3,0.3,88.2,
323,3.230,0.3,0.3,88.2,
324,3.240,0.3,0.3,88.2,
325,3.250,0.3,0.3,88.2,
326,3.260,0.3,0.3,88.2,
327,3.270,0.3,0.3,88.2,
328,3.280,0.3,0.3,88.2,
329,3.290,0.3,0.3,88.2,
330,3.300,0.3,0.3,88.2,
331,3.310,0.2,0.3,88.2,
332,3.320,0.2,0.3,88.2,
333,3.330,0.2,0.3,88.2,
334,3.340,0.2,0.3,88.2,
335,3.350,0.2,0.3,88.2,
336,3.360,0.2,0.3,88.2,
337,3.370,0.2,0.3,88.2,
338,3.380,0.2,0.3,88.2,
339,3.390,0.2,0.4,88.2,
340,3.400,0.2,0.3,88.2,
341,3.410,0.2,0.3,88.2,
342,3.420,0.3,0.3,88.2,
343,3.430,0.3,0.3,88.2,
344,3.440,0.3,0.3,88.2,
345,3.450,0.3,0.3,88.2,
346,3.460,0.3,0.3,88.2,
347,3.470,0.3,0.3,88.2,
348,3.480,0.3,0.3,88.2,
349,3.490,0.3,0.3,88.2,
350,3.500,0.3,0.3,88.2,
351,3.510,0.3,0.3,88.2,
352,3.520,0.3,0.3,88.2,
353,3.530,0.3,0.3,88.2,
354,3.540,0.3,0.3,88.2,
355,3.550,0.2,0.3,88.2,
356,3.560,0.2,0.3,88.2,
357,3.570,0.2,0.3,88.2,
358,3.580,0.3,0.3,88.2,
359,3.590,0.3,0.3,88.2,
360,3.600,0.3,0.3,88.2,
361,3.610,0.3,0.3,88.2,
362,3.620,0.3,0.3,88.2,
363,3.630,0.3,0.3,88.2,
364,3.640,0.3,0.3,88.2,
365,3.650,0.3,0.3,88.2,
366,3.660,0.3,0.3,88.2,
367,3.670,0.3,0.3,88.2,
368,3.680,0.3,0.3,88.2,
369,3.690,0.3,0.3,88.2,
370,3.700,0.3,0.3,88.2,
371,3.710,0.3,0.3,88.2,
372,3.720,0.3,0.3,88.2,
373,3.730,0.3,0.3,88.2,
374,3.740,0.3,0.3,88.2,
375,3.750,0.3,0.3,88.2,
376,3.760,0.2,0.3,88.2,
377,3.770,0.2,0.3,88.2,
378,3.780,0.2,0.3,88.2,
379,3.790,0.2,0.3,88.2,
380,3.800,0.2,0.3,88.2,
381,3.810,0.2,0.3,88.2,
382,3.820,0.2,0.3,88.2,
383,3.830,0.2,0.3,88.2,
384,3.840,0.2,0.3,88.2,
385,3.850,0.2,0.3,88.2,
386,3.860,0.2,0.3,88.2,
387,3.870,0.2,0.3,88.2,
388,3.880,0.2,0.3,88.2,
389,3.890,0.2,0.3,88.2,
390,3.900,0.2,0.3,88.2,
391,3.910,0.2,0.3,88.2,
392,3.920,0.2,0.3,88.2,
393,3.930,0.1,0.3,88.2,
394,3.940,0.1,0.3,88.2,
395,3.950,0.1,0.3,88.2,
396,3.960,0.1,0.3,88.2,
397,3.970,0.1,0.3,88.2,
398,3.980,0.1,0.3,88.2,
399,3.990,0.0,0.3,88.2,
400,4.000,0.0,0.3,88.2,
401,4.010,-0.0,0.3,88.2,
402,4.020,-0.0,0.3,88.2,
403,4.030,-0.1,0.3,88.2,
404,4.040,-0.1,0.3,88.2,
405,4.050,-0.2,0.3,88.2,
406,4.060,-0.2,0.3,88.2,
407,4.070,-0.2,0.3,88.2,
408,4.080,-0.3,0.3,88.3,
409,4.090,-0.3,0.3,88.3,
410,4.100,-0.4,0.3,88.3,
411,4.110,-0.4,0.3,88.3,
412,4.120,-0.5,0.3,88.3,
413,4.130,-0.6,0.3,88.3,
414,4.140,-0.6,0.3,88.3,
415,4.150,-0.7,0.3,88.3,
416,4.160,-0.7,0.3,88.3,
417,4.170,-0.7,0.3,88.3,
418,4.180,-0.7,0.3,88.3,
419,4.190,-0.7,0.3,88.3,
