Frame,Time,GSensor.X,GSensor.Y,GSensor.Z
1455,14.550,-2.0,-27.0,154.9
1456,14.560,-0.6,-25.5,155.2
1457,14.570,0.9,-23.9,155.5
1458,14.580,2.6,-22.3,155.7
1459,14.590,4.5,-20.7,155.8
1460,14.600,6.7,-19.2,155.8
1461,14.610,9.0,-17.6,155.8
1462,14.620,11.4,-16.1,155.6
1463,14.630,13.9,-14.5,155.4
1464,14.640,16.4,-12.9,155.1
1465,14.650,19.0,-11.3,154.8
1466,14.660,21.6,-9.6,154.3
1467,14.670,24.1,-7.9,153.8
1468,14.680,26.5,-6.1,153.2
1469,14.690,28.8,-4.3,152.6
1470,14.700,31.0,-2.3,151.9
1471,14.710,32.8,-0.2,151.1
1472,14.720,34.4,2.0,150.3
1473,14.730,35.8,4.4,149.5
1474,14.740,37.3,6.8,148.6
1475,14.750,38.9,9.3,147.6
1476,14.760,40.2,12.0,146.5
1477,14.770,41.4,14.8,145.4
1478,14.780,42.4,17.7,144.2
1479,14.790,43.2,20.7,142.9
1480,14.800,43.9,23.8,141.5
1481,14.810,44.2,26.9,139.9
1482,14.820,45.2,29.8,138.1
1483,14.830,47.0,32.5,136.5
1484,14.840,48.8,34.9,135.0
1485,14.850,50.2,37.2,133.6
1486,14.860,51.1,39.7,132.3
1487,14.870,51.6,42.1,131.0
1488,14.880,51.7,44.6,129.8
1489,14.890,51.5,47.0,128.3
1490,14.900,51.3,49.1,126.8
1491,14.910,50.9,51.1,125.4
1492,14.920,50.2,52.9,123.8
1493,14.930,49.4,54.6,122.2
1494,14.940,48.4,56.3,120.5
1495,14.950,46.9,57.8,118.6
1496,14.960,44.9,59.3,116.3
1497,14.970,42.5,60.5,113.8
1498,14.980,40.0,61.5,111.2
1499,14.990,37.3,62.3,108.4
1500,15.000,34.4,63.0,105.4
1501,15.010,31.5,63.6,102.4
1502,15.020,28.6,64.1,99.4
1503,15.030,25.4,64.5,96.2
1504,15.040,22.3,64.7,93.0
1505,15.050,19.3,64.8,89.9
1506,15.060,16.3,64.7,86.9
1507,15.070,13.3,64.6,83.9
1508,15.080,10.1,64.3,80.9
1509,15.090,7.0,64.0,77.8
1510,15.100,4.0,63.5,74.9
1511,15.110,1.1,63.1,72.1
1512,15.120,-1.6,62.5,69.4
1513,15.130,-4.2,61.8,66.9
1514,15.140,-6.7,61.1,64.4
1515,15.150,-9.1,60.4,62.0
1516,15.160,-11.5,59.5,59.7
1517,15.170,-13.9,58.6,57.6
1518,15.180,-16.1,57.6,55.5
1519,15.190,-18.1,56.6,53.6
1520,15.200,-20.1,55.5,51.8
1521,15.210,-21.9,54.5,50.1
1522,15.220,-23.7,53.4,48.4
1523,15.230,-25.4,52.2,46.9
1524,15.240,-27.1,51.0,45.4
1525,15.250,-28.6,49.7,44.0
1526,15.260,-29.9,48.2,42.8
1527,15.270,-31.0,46.7,41.7
1528,15.280,-31.7,45.2,40.8
1529,15.290,-32.1,43.6,40.1
1530,15.300,-32.3,41.9,39.6
1531,15.310,-32.3,40.0,39.2
1532,15.320,-31.9,38.1,39.0
1533,15.330,-31.1,36.1,38.9
1534,15.340,-30.0,34.0,39.0
1535,15.350,-28.5,31.9,39.3
1536,15.360,-26.7,29.7,39.7
1537,15.370,-24.7,27.5,40.1
1538,15.380,-22.4,25.2,40.6
1539,15.390,-20.1,22.9,41.2
1540,15.400,-17.6,20.5,41.8
1541,15.410,-14.8,18.0,42.5
1542,15.420,-11.8,15.6,43.3
1543,15.430,-8.6,13.1,44.1
1544,15.440,-5.4,10.6,44.9
1545,15.450,-2.2,8.1,45.9
1546,15.460,0.7,5.4,46.9
1547,15.470,3.6,2.6,48.0
1548,15.480,6.7,-0.2,49.1
1549,15.490,9.9,-3.0,50.4
1550,15.500,13.3,-5.8,51.6
1551,15.510,16.4,-8.6,52.9
1552,15.520,18.7,-11.5,54.4
1553,15.530,20.2,-14.3,55.9
1554,15.540,21.4,-17.1,57.6
1555,15.550,22.2,-19.8,59.4
1556,15.560,22.8,-22.5,61.4
1557,15.570,24.0,-25.1,63.3
1558,15.580,25.5,-27.5,65.3
1559,15.590,27.1,-29.8,67.1
1560,15.600,28.4,-32.0,69.0
1561,15.610,28.8,-34.1,70.9
1562,15.620,28.6,-36.0,73.1
1563,15.630,28.1,-37.9,75.3
1564,15.640,27.8,-39.7,77.5
1565,15.650,27.5,-41.5,79.9
1566,15.660,27.3,-43.0,82.2
1567,15.670,27.1,-44.5,84.5
1568,15.680,26.5,-45.8,86.8
1569,15.690,25.3,-47.0,89.1
1570,15.700,23.7,-48.0,91.6
1571,15.710,21.8,-48.9,94.1
1572,15.720,19.7,-49.7,96.9
1573,15.730,17.7,-50.2,99.6
1574,15.740,15.6,-50.7,102.4
1575,15.750,13.5,-51.1,105.2
1576,15.760,11.1,-51.3,107.9
1577,15.770,8.5,-51.4,110.7
1578,15.780,5.9,-51.4,113.4
1579,15.790,3.4,-51.3,116.1
1580,15.800,1.0,-51.0,118.7
1581,15.810,-1.2,-50.7,121.3
1582,15.820,-3.3,-50.3,123.7
1583,15.830,-5.3,-49.8,126.0
1584,15.840,-7.3,-49.2,128.2
1585,15.850,-9.1,-48.6,130.3
1586,15.860,-10.8,-47.8,132.3
1587,15.870,-12.3,-47.0,134.1
1588,15.880,-13.5,-46.2,135.9
1589,15.890,-14.6,-45.3,137.6
1590,15.900,-15.7,-44.3,139.1
1591,15.910,-16.7,-43.3,140.6
1592,15.920,-17.7,-42.1,142.0
1593,15.930,-18.4,-40.8,143.4
1594,15.940,-18.9,-39.6,144.6
1595,15.950,-19.2,-38.3,145.8
1596,15.960,-19.1,-36.9,146.9
1597,15.970,-18.7,-35.6,147.9
1598,15.980,-18.2,-34.2,148.8
1599,15.990,-17.5,-32.9,149.6
1600,16.000,-16.6,-31.5,150.4
1601,16.010,-15.7,-30.1,151.1
1602,16.020,-14.7,-28.7,151.7
1603,16.030,-13.4,-27.3,152.3
1604,16.040,-12.0,-25.9,152.7
1605,16.050,-10.4,-24.5,153.0
1606,16.060,-8.7,-23.2,153.2
1607,16.070,-6.9,-21.8,153.3
1608,16.080,-5.1,-20.4,153.3
1609,16.090,-3.1,-18.9,153.2
1610,16.100,-1.1,-17.5,153.0
1611,16.110,0.9,-16.1,152.7
1612,16.120,3.0,-14.6,152.4
1613,16.130,5.2,-13.2,151.9
1614,16.140,7.6,-11.8,151.3
1615,16.150,10.0,-10.3,150.7
1616,16.160,12.4,-8.7,150.0
1617,16.170,14.7,-7.0,149.2
1618,16.180,16.8,-5.2,148.3
1619,16.190,18.5,-3.3,147.4
1620,16.200,20.2,-1.3,146.4
1621,16.210,21.7,0.8,145.4
1622,16.220,23.0,3.1,144.3
1623,16.230,24.3,5.5,143.1
1624,16.240,25.7,8.0,141.9
1625,16.250,27.2,10.6,140.7
1626,16.260,28.7,13.4,139.4
1627,16.270,29.9,16.2,138.0
1628,16.280,30.7,19.2,136.6
1629,16.290,31.3,22.2,135.1
1630,16.300,31.8,25.1,133.3
1631,16.310,32.9,27.8,131.6
1632,16.320,34.5,30.4,129.9
1633,16.330,35.8,33.0,128.3
1634,16.340,37.1,35.4,126.6
1635,16.350,38.2,37.8,125.0
1636,16.360,38.9,40.3,123.4
1637,16.370,39.3,42.8,121.8
1638,16.380,39.3,45.2,120.3
1639,16.390,39.2,47.6,118.8
1640,16.400,38.6,49.8,117.1
1641,16.410,37.8,51.8,115.3
1642,16.420,36.9,53.6,113.5
1643,16.430,35.5,55.4,111.7
1644,16.440,33.8,56.9,109.6
1645,16.450,31.9,58.3,107.3
1646,16.460,29.7,59.6,104.8
1647,16.470,27.1,60.6,102.0
1648,16.480,24.4,61.5,99.1
1649,16.490,21.7,62.3,96.1
1650,16.500,19.0,62.9,93.1
1651,16.510,16.2,63.3,90.0
1652,16.520,13.3,63.6,86.9
1653,16.530,10.5,63.9,83.8
1654,16.540,7.6,63.9,80.7
1655,16.550,4.6,63.9,77.5
1656,16.560,1.5,63.8,74.3
1657,16.570,-1.4,63.5,71.3
1658,16.580,-4.1,63.4,68.4
1659,16.590,-6.9,63.1,65.6
1660,16.600,-9.5,62.8,62.8
1661,16.610,-11.9,62.4,60.3
1662,16.620,-14.4,62.0,57.8
1663,16.630,-17.0,61.4,55.4
1664,16.640,-19.7,60.8,52.9
1665,16.650,-22.3,60.1,50.5
1666,16.660,-24.8,59.3,48.2
1667,16.670,-27.0,58.4,46.2
1668,16.680,-28.9,57.5,44.2
1669,16.690,-30.7,56.6,42.4
1670,16.700,-32.4,55.6,40.7
1671,16.710,-34.0,54.6,39.0
1672,16.720,-35.5,53.4,37.5
1673,16.730,-36.8,52.2,36.1
1674,16.740,-38.1,50.9,34.8
1675,16.750,-39.2,49.6,33.6
1676,16.760,-40.1,48.2,32.6
1677,16.770,-40.7,46.8,31.8
1678,16.780,-41.0,45.3,31.0
1679,16.790,-41.3,43.8,30.4
1680,16.800,-41.4,42.3,29.9
1681,16.810,-41.3,40.7,29.5
1682,16.820,-40.9,39.1,29.3
1683,16.830,-40.2,37.5,29.2
1684,16.840,-39.2,35.8,29.2
1685,16.850,-37.9,34.2,29.3
1686,16.860,-36.4,32.5,29.6
1687,16.870,-34.4,30.8,29.9
1688,16.880,-32.2,29.0,30.3
1689,16.890,-29.7,27.1,30.8
1690,16.900,-27.0,25.1,31.4
1691,16.910,-24.1,23.1,32.0
1692,16.920,-21.0,21.1,32.7
1693,16.930,-17.8,19.1,33.5
1694,16.940,-14.5,17.0,34.3
1695,16.950,-10.9,14.8,35.2
1696,16.960,-7.4,12.6,36.2
1697,16.970,-3.8,10.2,37.3
1698,16.980,-0.1,7.8,38.4
1699,16.990,3.9,5.4,39.6
1700,17.000,8.2,2.9,40.9
1701,17.010,12.4,0.4,42.1
1702,17.020,16.3,-2.1,43.5
1703,17.030,19.6,-4.6,44.9
1704,17.040,22.2,-7.2,46.4
1705,17.050,24.2,-9.7,48.0
1706,17.060,25.8,-12.3,49.7
1707,17.070,26.8,-15.0,51.5
1708,17.080,27.5,-17.7,53.4
1709,17.090,28.1,-20.4,55.6
1710,17.100,29.0,-23.0,57.8
1711,17.110,30.9,-25.6,59.8
1712,17.120,32.4,-28.1,61.7
1713,17.130,33.3,-30.7,63.5
1714,17.140,33.5,-33.2,65.5
1715,17.150,33.4,-35.8,67.5
1716,17.160,33.2,-38.3,69.7
1717,17.170,33.2,-40.7,71.8
1718,17.180,33.1,-43.0,73.9
1719,17.190,32.7,-45.1,75.9
1720,17.200,31.7,-47.1,78.0
1721,17.210,30.3,-48.9,80.3
1722,17.220,28.7,-50.4,82.8
1723,17.230,27.1,-51.7,85.5
1724,17.240,25.5,-52.7,88.2
1725,17.250,23.8,-53.6,90.8
1726,17.260,22.0,-54.4,93.5
1727,17.270,19.8,-55.1,96.4
1728,17.280,17.3,-55.5,99.3
1729,17.290,14.7,-55.8,102.3
1730,17.300,12.2,-55.8,105.2
1731,17.310,9.9,-55.7,108.1
1732,17.320,7.7,-55.5,110.8
1733,17.330,5.7,-55.4,113.4
1734,17.340,3.8,-55.3,115.9
1735,17.350,1.8,-55.0,118.4
1736,17.360,-0.3,-54.7,120.7
1737,17.370,-2.2,-54.3,123.0
1738,17.380,-4.2,-53.7,125.2
1739,17.390,-6.0,-53.1,127.4
1740,17.400,-7.7,-52.4,129.4
1741,17.410,-9.1,-51.7,131.3
1742,17.420,-10.6,-51.1,133.2
1743,17.430,-12.0,-50.3,135.0
1744,17.440,-13.6,-49.5,136.7
1745,17.450,-15.1,-48.6,138.5
1746,17.460,-16.5,-47.6,140.1
1747,17.470,-17.8,-46.5,141.7
1748,17.480,-18.9,-45.4,143.2
1749,17.490,-19.8,-44.2,144.6
1750,17.500,-20.5,-42.9,145.9
1751,17.510,-20.8,-41.6,147.1
1752,17.520,-21.0,-40.2,148.1
1753,17.530,-20.8,-38.8,149.1
1754,17.540,-20.4,-37.3,149.9
1755,17.550,-19.7,-35.7,150.6
1756,17.560,-18.6,-34.2,151.2
1757,17.570,-17.3,-32.7,151.7
1758,17.580,-15.8,-31.1,152.1
1759,17.590,-14.1,-29.5,152.3
1760,17.600,-12.2,-27.9,152.4
1761,17.610,-10.2,-26.3,152.5
1762,17.620,-8.1,-24.7,152.4
1763,17.630,-6.1,-23.1,152.3
1764,17.640,-3.9,-21.4,152.1
1765,17.650,-1.6,-19.9,151.7
1766,17.660,0.8,-18.3,151.4
1767,17.670,3.3,-16.7,150.9
1768,17.680,5.7,-15.2,150.3
1769,17.690,8.1,-13.5,149.7
1770,17.700,10.5,-11.8,149.0
1771,17.710,12.7,-10.1,148.2
1772,17.720,14.7,-8.3,147.4
1773,17.730,16.6,-6.4,146.5
1774,17.740,18.4,-4.3,145.5
1775,17.750,20.0,-2.1,144.5
1776,17.760,21.4,0.2,143.4
1777,17.770,22.5,2.7,142.3
1778,17.780,23.8,5.2,141.1
1779,17.790,25.3,7.8,139.8
1780,17.800,26.9,10.6,138.5
1781,17.810,28.5,13.4,137.1
1782,17.820,29.9,16.5,135.6
1783,17.830,31.1,19.6,134.0
1784,17.840,32.5,22.7,132.3
1785,17.850,34.1,25.8,130.4
1786,17.860,36.0,28.7,128.7
1787,17.870,37.8,31.5,127.0
1788,17.880,39.4,34.3,125.5
1789,17.890,40.5,37.0,124.0
1790,17.900,41.2,39.8,122.7
1791,17.910,41.3,42.6,121.2
1792,17.920,41.4,45.3,119.8
1793,17.930,41.3,47.9,118.4
1794,17.940,41.0,50.2,116.8
1795,17.950,40.7,52.4,115.2
1796,17.960,40.0,54.4,113.5
1797,17.970,39.0,56.2,111.8
1798,17.980,37.7,57.9,110.0
1799,17.990,36.1,59.5,108.0
1800,18.000,34.2,61.0,105.8
1801,18.010,31.9,62.3,103.3
1802,18.020,29.5,63.2,100.5
1803,18.030,26.9,63.9,97.6
1804,18.040,24.2,64.5,94.7
1805,18.050,21.3,65.0,91.7
1806,18.060,18.5,65.3,88.8
1807,18.070,15.6,65.6,85.8
1808,18.080,12.5,65.7,82.7
1809,18.090,9.4,65.6,79.4
1810,18.100,6.4,65.3,76.2
1811,18.110,3.4,65.0,73.1
1812,18.120,0.5,64.6,70.1
1813,18.130,-2.5,64.2,67.2
1814,18.140,-5.4,63.8,64.4
1815,18.150,-8.2,63.3,61.7
1816,18.160,-11.0,62.8,59.1
1817,18.170,-14.0,62.3,56.4
1818,18.180,-16.7,61.6,53.9
1819,18.190,-19.4,60.9,51.4
1820,18.200,-22.0,60.1,49.1
1821,18.210,-24.6,59.3,46.9
1822,18.220,-27.1,58.4,44.8
1823,18.230,-29.6,57.5,42.7
1824,18.240,-32.1,56.5,40.8
1825,18.250,-34.4,55.5,39.0
1826,18.260,-36.4,54.3,37.3
1827,18.270,-38.2,53.1,35.9
1828,18.280,-40.2,51.9,34.5
1829,18.290,-41.7,50.5,33.1
1830,18.300,-43.2,49.1,31.9
1831,18.310,-44.7,47.6,30.8
1832,18.320,-45.8,46.0,29.9
1833,18.330,-46.6,44.4,29.2
1834,18.340,-47.0,42.7,28.6
1835,18.350,-47.2,40.9,28.1
1836,18.360,-47.2,39.2,27.9
1837,18.370,-46.9,37.3,27.7
1838,18.380,-46.2,35.4,27.8
1839,18.390,-45.2,33.4,28.0
1840,18.400,-43.9,31.3,28.3
1841,18.410,-42.0,29.2,28.7
1842,18.420,-39.7,27.1,29.3
1843,18.430,-36.9,24.9,29.9
1844,18.440,-33.8,22.6,30.6
1845,18.450,-30.3,20.2,31.3
1846,18.460,-26.5,17.7,32.1
1847,18.470,-22.7,15.3,32.9
1848,18.480,-18.9,12.9,33.7
1849,18.490,-14.9,10.4,34.6
1850,18.500,-10.7,7.8,35.5
1851,18.510,-6.8,5.1,36.5
1852,18.520,-3.0,2.5,37.6
1853,18.530,0.8,-0.1,38.7
1854,18.540,4.8,-2.7,39.8
1855,18.550,9.1,-5.2,41.1
1856,18.560,13.5,-7.8,42.3
1857,18.570,17.2,-10.3,43.6
1858,18.580,20.1,-12.8,45.0
1859,18.590,22.2,-15.2,46.5
1860,18.600,23.6,-17.5,48.2
1861,18.610,24.4,-19.8,50.0
1862,18.620,24.9,-22.0,52.0
1863,18.630,26.0,-24.1,54.0
1864,18.640,27.8,-26.2,55.9
1865,18.650,29.7,-28.2,57.8
1866,18.660,31.2,-30.3,59.5
1867,18.670,31.7,-32.3,61.3
1868,18.680,31.5,-34.4,63.3
1869,18.690,31.5,-36.5,65.2
1870,18.700,31.7,-38.5,67.2
1871,18.710,31.7,-40.5,69.2
1872,18.720,31.6,-42.5,71.2
1873,18.730,31.2,-44.3,73.2
1874,18.740,30.3,-46.1,75.3
1875,18.750,28.6,-47.7,77.5
1876,18.760,26.6,-49.0,79.9
1877,18.770,24.5,-50.0,82.4
1878,18.780,22.3,-50.7,85.0
1879,18.790,20.1,-51.4,87.7
1880,18.800,18.0,-52.0,90.4
1881,18.810,15.9,-52.5,93.0
1882,18.820,13.6,-52.9,95.7
1883,18.830,11.1,-53.2,98.4
1884,18.840,8.6,-53.2,101.1
1885,18.850,6.2,-53.0,103.7
1886,18.860,3.7,-52.8,106.2
1887,18.870,1.2,-52.4,108.6
1888,18.880,-1.2,-52.2,110.9
1889,18.890,-3.7,-51.9,113.1
1890,18.900,-6.1,-51.4,115.3
1891,18.910,-8.7,-50.8,117.5
1892,18.920,-10.8,-50.0,119.5
1893,18.930,-12.6,-49.2,121.4
1894,18.940,-14.4,-48.4,123.1
1895,18.950,-16.0,-47.6,124.9
1896,18.960,-17.6,-46.7,126.6
1897,18.970,-19.1,-45.9,128.3
1898,18.980,-20.5,-45.1,130.0
1899,18.990,-21.9,-44.2,131.6
1900,19.000,-23.2,-43.2,133.2
1901,19.010,-24.4,-42.2,134.8
1902,19.020,-25.2,-41.2,136.4
1903,19.030,-26.0,-40.2,137.9
1904,19.040,-26.6,-39.1,139.3
1905,19.050,-26.9,-37.9,140.7
1906,19.060,-27.2,-36.7,142.0
1907,19.070,-27.2,-35.4,143.3
1908,19.080,-27.0,-34.0,144.4
1909,19.090,-26.6,-32.6,145.5
1910,19.100,-25.9,-31.1,146.4
1911,19.110,-24.9,-29.6,147.3
1912,19.120,-23.6,-28.2,148.0
1913,19.130,-21.9,-26.7,148.7
1914,19.140,-20.0,-25.2,149.2
1915,19.150,-17.8,-23.8,149.6
1916,19.160,-15.3,-22.3,150.0
1917,19.170,-12.5,-20.9,150.2
1918,19.180,-9.6,-19.5,150.3
1919,19.190,-6.6,-18.0,150.3
1920,19.200,-3.4,-16.6,150.2
1921,19.210,-0.2,-15.2,150.0
1922,19.220,2.8,-13.7,149.7
1923,19.230,5.5,-12.2,149.3
1924,19.240,8.1,-10.7,148.9
1925,19.250,10.6,-9.1,148.3
1926,19.260,13.1,-7.4,147.7
1927,19.270,15.5,-5.7,147.0
1928,19.280,17.9,-3.9,146.2
1929,19.290,20.3,-2.0,145.3
1930,19.300,22.5,0.1,144.3
1931,19.310,24.6,2.2,143.3
1932,19.320,26.7,4.6,142.1
1933,19.330,28.5,7.0,140.9
1934,19.340,30.4,9.5,139.6
1935,19.350,32.2,12.1,138.3
1936,19.360,33.9,14.8,136.9
1937,19.370,35.2,17.7,135.4
1938,19.380,36.4,20.7,133.7
1939,19.390,37.3,23.9,131.9
1940,19.400,38.2,27.0,130.0
1941,19.410,39.8,30.0,128.3
1942,19.420,41.6,32.9,126.5
1943,19.430,43.4,35.9,125.1
1944,19.440,44.3,38.8,123.7
1945,19.450,44.9,41.8,122.4
1946,19.460,45.2,44.8,121.1
1947,19.470,45.4,47.7,119.8
1948,19.480,45.6,50.5,118.6
1949,19.490,45.5,53.1,117.3
1950,19.500,45.1,55.7,116.0
1951,19.510,44.4,57.9,114.4
1952,19.520,43.5,60.0,112.6
1953,19.530,42.3,61.9,110.7
1954,19.540,40.6,63.6,108.3
1955,19.550,38.4,65.2,105.5
1956,19.560,35.8,66.5,102.3
1957,19.570,32.7,67.5,98.5
1958,19.580,29.4,68.4,94.6
1959,19.590,25.8,69.0,90.4
1960,19.600,22.1,69.5,86.3
1961,19.610,18.3,70.0,82.2
1962,19.620,14.6,70.1,77.9
1963,19.630,10.9,70.2,73.8
1964,19.640,7.0,70.0,69.8
1965,19.650,3.3,69.7,65.8
1966,19.660,-0.3,69.2,62.1
1967,19.670,-3.7,68.6,58.5
1968,19.680,-7.0,67.9,55.2
1969,19.690,-10.0,67.2,52.1
1970,19.700,-12.9,66.5,49.2
1971,19.710,-15.7,65.7,46.4
1972,19.720,-18.4,64.9,43.8
1973,19.730,-21.2,64.0,41.3
1974,19.740,-23.9,63.1,39.0
1975,19.750,-26.5,62.1,36.8
1976,19.760,-29.2,61.1,34.6
1977,19.770,-31.9,60.1,32.6
1978,19.780,-34.4,59.0,30.8
1979,19.790,-37.0,58.0,29.0
1980,19.800,-39.5,56.8,27.4
1981,19.810,-41.9,55.6,25.8
1982,19.820,-44.1,54.4,24.4
1983,19.830,-46.1,53.0,23.1
1984,19.840,-47.9,51.5,21.9
1985,19.850,-49.3,49.9,21.0
1986,19.860,-50.4,48.1,20.2
1987,19.870,-50.8,46.4,19.7
1988,19.880,-50.9,44.6,19.4
1989,19.890,-50.6,42.7,19.2
1990,19.900,-50.0,40.8,19.1
1991,19.910,-49.1,38.8,19.2
1992,19.920,-47.9,36.7,19.5
1993,19.930,-46.4,34.7,19.9
1994,19.940,-44.6,32.6,20.4
1995,19.950,-42.5,30.4,21.0
1996,19.960,-40.1,28.3,21.7
1997,19.970,-37.4,26.1,22.5
1998,19.980,-34.2,23.7,23.3
1999,19.990,-30.5,21.3,24.2
2000,20.000,-26.7,18.8,25.1
2001,20.010,-22.8,16.3,26.1
2002,20.020,-18.8,13.9,27.1
2003,20.030,-14.9,11.4,28.2
2004,20.040,-11.1,8.8,29.3
2005,20.050,-7.5,6.2,30.5
2006,20.060,-4.1,3.5,31.8
2007,20.070,-0.5,0.9,33.1
2008,20.080,3.3,-1.7,34.5
2009,20.090,7.3,-4.2,35.9
2010,20.100,11.1,-6.7,37.3
2011,20.110,14.2,-9.2,38.8
2012,20.120,16.7,-11.6,40.4
2013,20.130,18.6,-13.9,42.1
2014,20.140,19.7,-16.2,43.8
2015,20.150,20.3,-18.4,45.8
2016,20.160,20.8,-20.4,47.8
2017,20.170,22.4,-22.5,49.7
2018,20.180,24.4,-24.4,51.5
2019,20.190,25.9,-26.4,53.3
2020,20.200,26.7,-28.3,55.0
2021,20.210,26.5,-30.2,56.7
2022,20.220,25.5,-32.1,58.5
2023,20.230,24.6,-34.0,60.3
2024,20.240,23.9,-35.9,62.2
2025,20.250,23.2,-37.7,64.0
2026,20.260,22.3,-39.5,65.9
2027,20.270,21.2,-41.3,67.9
2028,20.280,19.8,-43.1,69.7
2029,20.290,18.2,-44.8,71.7
2030,20.300,16.3,-46.3,73.7
2031,20.310,14.4,-47.8,76.0
2032,20.320,12.7,-49.2,78.4
2033,20.330,11.1,-50.5,80.8
2034,20.340,9.5,-51.7,83.4
2035,20.350,7.8,-52.8,86.0
2036,20.360,6.0,-53.9,88.7
2037,20.370,4.3,-54.7,91.4
2038,20.380,2.4,-55.5,94.1
2039,20.390,0.5,-56.1,96.8
2040,20.400,-1.3,-56.5,99.4
2041,20.410,-3.1,-56.8,102.1
2042,20.420,-5.2,-56.8,104.7
2043,20.430,-7.3,-56.8,107.3
2044,20.440,-9.3,-56.6,109.8
2045,20.450,-11.2,-56.3,112.2
2046,20.460,-13.0,-56.0,114.5
2047,20.470,-14.9,-55.5,116.7
2048,20.480,-16.8,-55.0,118.8
2049,20.490,-18.7,-54.4,120.8
2050,20.500,-20.5,-53.7,122.8
2051,20.510,-22.2,-52.9,124.6
2052,20.520,-23.9,-52.1,126.2
2053,20.530,-25.6,-51.2,127.8
2054,20.540,-27.2,-50.3,129.4
2055,20.550,-28.7,-49.3,130.8
2056,20.560,-30.0,-48.2,132.2
2057,20.570,-31.2,-47.2,133.6
2058,20.580,-32.3,-46.0,134.9
2059,20.590,-33.2,-44.9,136.1
2060,20.600,-34.0,-43.7,137.2
2061,20.610,-34.6,-42.6,138.4
2062,20.620,-35.3,-41.4,139.4
2063,20.630,-35.9,-40.1,140.4
2064,20.640,-36.2,-38.8,141.3
2065,20.650,-36.3,-37.5,142.2
2066,20.660,-36.3,-36.2,142.9
2067,20.670,-36.2,-34.9,143.5
2068,20.680,-36.0,-33.6,144.1
2069,20.690,-35.6,-32.2,144.5
2070,20.700,-35.0,-30.8,144.8
2071,20.710,-34.2,-29.5,145.0
2072,20.720,-33.3,-28.1,145.2
2073,20.730,-32.3,-26.8,145.2
2074,20.740,-31.1,-25.5,145.2
2075,20.750,-29.9,-24.2,145.1
2076,20.760,-28.5,-22.9,144.9
2077,20.770,-27.1,-21.7,144.7
2078,20.780,-25.7,-20.6,144.4
2079,20.790,-24.2,-19.4,144.1
2080,20.800,-22.7,-18.3,143.7
2081,20.810,-21.3,-17.3,143.2
2082,20.820,-20.0,-16.3,142.8
2083,20.830,-18.8,-15.2,142.2
2084,20.840,-17.7,-14.1,141.6
2085,20.850,-16.8,-13.1,141.0
2086,20.860,-15.9,-12.0,140.3
2087,20.870,-14.9,-10.9,139.6
2088,20.880,-13.9,-10.0,138.8
2089,20.890,-12.9,-9.0,138.0
2090,20.900,-11.9,-8.1,137.2
2091,20.910,-11.0,-7.2,136.4
2092,20.920,-10.2,-6.3,135.5
2093,20.930,-9.4,-5.4,134.7
2094,20.940,-8.6,-4.6,133.8
2095,20.950,-7.9,-3.7,133.0
2096,20.960,-7.2,-2.9,132.1
2097,20.970,-6.5,-2.1,131.3
2098,20.980,-5.8,-1.2,130.5
2099,20.990,-5.2,-0.3,129.6
2100,21.000,-4.5,0.5,128.8
2101,21.010,-3.7,1.4,127.9
2102,21.020,-3.0,2.2,127.1
2103,21.030,-2.3,3.1,126.2
2104,21.040,-1.8,4.0,125.4
2105,21.050,-1.4,4.8,124.5
2106,21.060,-1.2,5.6,123.6
2107,21.070,-0.9,6.4,122.8
2108,21.080,-0.6,7.1,121.9
2109,21.090,-0.4,7.9,121.0
2110,21.100,-0.2,8.6,120.1
2111,21.110,-0.2,9.3,119.1
2112,21.120,-0.2,9.9,118.2
2113,21.130,-0.1,10.6,117.3
2114,21.140,0.1,11.1,116.3
2115,21.150,0.3,11.7,115.4
2116,21.160,0.4,12.1,114.5
2117,21.170,0.5,12.6,113.5
2118,21.180,0.4,13.1,112.6
2119,21.190,0.4,13.5,111.6
2120,21.200,0.3,13.9,110.6
2121,21.210,0.1,14.2,109.7
2122,21.220,-0.1,14.6,108.7
2123,21.230,-0.4,14.9,107.7
2124,21.240,-0.7,15.2,106.7
2125,21.250,-0.9,15.4,105.6
2126,21.260,-1.1,15.6,104.6
2127,21.270,-1.3,15.7,103.6
2128,21.280,-1.5,15.8,102.6
2129,21.290,-1.8,15.8,101.6
2130,21.300,-2.1,15.8,100.6
2131,21.310,-2.5,15.8,99.6
2132,21.320,-2.9,15.8,98.7
2133,21.330,-3.4,15.7,97.7
2134,21.340,-3.8,15.6,96.8
2135,21.350,-4.3,15.4,95.9
2136,21.360,-4.8,15.3,95.0
2137,21.370,-5.2,15.1,94.1
2138,21.380,-5.5,14.8,93.2
2139,21.390,-5.9,14.6,92.4
2140,21.400,-6.2,14.2,91.5
2141,21.410,-6.6,13.9,90.7
2142,21.420,-7.0,13.5,90.0
2143,21.430,-7.4,13.1,89.3
2144,21.440,-7.9,12.6,88.5
2145,21.450,-8.2,12.2,87.9
2146,21.460,-8.4,11.7,87.3
2147,21.470,-8.7,11.1,86.7
2148,21.480,-9.0,10.6,86.1
2149,21.490,-9.3,10.1,85.6
2150,21.500,-9.7,9.6,85.1
2151,21.510,-10.1,9.2,84.7
2152,21.520,-10.4,8.7,84.3
