Frame,Time,RightBicepsbrachiicaputbrevis,RightTricepsbrachiicaputlongus,LeftBicepsbrachiicaputbrevis,LeftTricepsbrachiicaputlongus,RightTrapeziusdescendens,LeftTrapeziusdescendens,RightLatissimusDorsi,LeftLatissimusDorsi,
10797,10.797,-0.068282,-0.024272,0.282804,0.084536,0.228650,0.071673,0.006076,-0.009513,
10798,10.798,-0.063985,-0.053766,0.205545,0.069516,0.676030,0.202260,-0.005218,-0.062519,
10799,10.799,-0.073094,-0.069880,0.132916,0.063941,0.850187,0.241529,0.004754,-0.126719,
10800,10.800,-0.099494,-0.084494,0.142390,0.051437,0.797538,0.205393,-0.004707,-0.118227,
10801,10.801,-0.080757,-0.080293,0.133456,0.040101,0.749764,0.172929,-0.016736,-0.110580,
10802,10.802,-0.057101,-0.052537,0.140641,0.023681,0.619097,0.084167,0.006051,-0.117743,
10803,10.803,-0.029439,-0.063539,0.175352,0.017556,0.500330,0.166044,-0.010564,-0.046407,
10804,10.804,-0.010859,-0.080114,0.258678,0.020040,0.320330,0.191363,-0.001973,0.058256,
10805,10.805,0.012539,-0.053202,0.338261,0.022325,0.091412,0.035480,0.011542,0.072608,
10806,10.806,0.027743,0.001187,0.327017,0.024423,-0.115889,-0.228134,0.004098,0.060782,
10807,10.807,0.036160,0.024180,0.240655,0.041769,-0.521013,-0.191038,0.001744,0.073089,
10808,10.808,0.048683,0.016669,0.113297,0.044412,-0.577992,-0.485509,-0.000394,0.063653,
10809,10.809,0.037633,0.061356,-0.038635,0.046869,-0.524266,-0.445176,0.016301,-0.001847,
10810,10.810,0.035617,0.090134,-0.140545,0.026808,-0.667708,0.024502,0.040952,-0.061582,
10811,10.811,0.029970,0.094857,-0.196138,-0.002945,-0.972910,0.344756,0.017913,-0.053258,
10812,10.812,0.007849,0.060470,-0.212931,-0.022612,-0.615180,0.519362,-0.009146,-0.031572,
10813,10.813,-0.037304,0.002639,-0.258623,-0.025914,-0.182489,0.572386,0.023680,0.001031,
10814,10.814,-0.121688,0.025570,-0.299983,-0.022499,0.224362,0.428447,0.028112,0.030511,
10815,10.815,-0.133350,0.004048,-0.261932,-0.019492,0.488509,0.210298,0.008205,0.110681,
10816,10.816,-0.081466,-0.028344,-0.204151,-0.038509,0.632848,0.012286,0.004721,0.122339,
10817,10.817,-0.053364,-0.034239,-0.193651,-0.075670,0.589457,-0.022915,0.034563,0.112237,
10818,10.818,-0.062390,-0.050318,-0.240930,-0.102218,0.391270,0.011267,0.006741,0.027124,
10819,10.819,-0.055120,-0.055197,-0.232320,-0.097540,0.139447,-0.195310,-0.003981,-0.029985,
10820,10.820,-0.062771,-0.033315,-0.177730,-0.093212,-0.220560,-0.166185,0.012520,-0.102420,
10821,10.821,-0.031025,-0.005529,-0.085257,-0.073329,-0.363373,-0.041601,0.009775,-0.092492,
10822,10.822,-0.002331,0.048952,-0.022321,-0.076971,-0.230824,-0.063195,-0.003718,-0.031736,
10823,10.823,0.034289,0.119287,-0.011073,-0.073856,0.048845,-0.246286,-0.001156,0.007475,
10824,10.824,0.048051,0.071623,-0.042583,-0.053158,0.230986,-0.221744,0.001226,0.071456,
10825,10.825,0.051744,0.028131,-0.071454,-0.023163,0.330906,-0.109713,0.007472,0.079721,
10826,10.826,0.047056,-0.011324,-0.080483,-0.003324,0.302317,0.032657,0.001979,0.102488,
10827,10.827,0.035343,-0.033047,-0.057402,0.029395,0.222224,0.162329,0.007149,0.123113,
10828,10.828,0.024656,-0.065835,-0.021905,0.033656,0.100237,0.213076,-0.000346,0.090094,
10829,10.829,-0.009208,-0.060550,0.049410,0.069466,-0.010552,0.199144,0.001098,0.072050,
10830,10.830,0.003147,-0.045061,0.172964,0.103022,-0.070071,0.159261,0.002359,0.066355,
10831,10.831,0.014190,-0.098673,0.324678,0.115847,-0.235616,0.122978,-0.000793,0.032176,
10832,10.832,0.060781,-0.120285,0.467078,0.087524,-0.346844,0.043438,-0.006031,0.027292,
10833,10.833,0.079347,-0.101309,0.411576,0.032532,-0.325998,-0.049899,-0.001423,0.022886,
10834,10.834,0.061279,-0.037013,0.192807,-0.006819,-0.195940,-0.137689,0.001168,0.004143,
10835,10.835,0.055414,0.005810,0.043771,-0.042597,-0.077883,-0.148701,0.003419,0.000179,
10836,10.836,0.040393,0.044549,-0.145837,-0.087992,-0.001285,-0.242035,-0.001412,-0.039783,
10837,10.837,0.035372,0.065625,-0.318059,-0.117482,0.012622,-0.304863,0.000376,-0.067361,
10838,10.838,-0.001201,0.071879,-0.429794,-0.112515,0.025407,-0.247464,0.002157,-0.044179,
10839,10.839,-0.006488,0.077367,-0.409170,-0.108130,-0.008570,-0.237651,-0.005477,0.003483,
10840,10.840,0.006165,0.103581,-0.353342,-0.104143,-0.039406,-0.285532,-0.004288,0.035188,
10841,10.841,0.033569,0.098441,-0.302571,-0.092751,-0.048529,-0.260202,-0.001078,0.017726,
10842,10.842,0.051215,0.128742,-0.225685,-0.082384,-0.056315,-0.159012,0.001824,-0.019048,
10843,10.843,0.067213,0.148193,-0.183468,-0.059820,-0.047362,0.049088,-0.000495,-0.052196,
10844,10.844,0.075573,0.092993,-0.094389,-0.027264,-0.011015,0.197896,0.004992,-0.055871,
10845,10.845,0.044996,0.006278,-0.059043,0.012082,0.008242,0.279298,-0.001237,0.004890,
10846,10.846,0.008495,-0.051902,0.056497,0.027576,-0.021522,0.304120,-0.013924,0.014065,
10847,10.847,-0.025771,-0.062897,0.194986,0.031946,-0.069916,0.282104,0.003055,0.006658,
10848,10.848,-0.039357,-0.054158,0.362363,0.027262,-0.166940,0.140298,-0.016998,0.028179,
10849,10.849,-0.051548,-0.080789,0.475020,0.030901,-0.208273,-0.025989,-0.014095,0.008905,
10850,10.850,-0.084727,-0.104840,0.495963,0.034197,-0.145003,-0.003697,0.008456,-0.055913,
10851,10.851,-0.071886,-0.084177,0.478230,0.043674,-0.018463,0.015998,-0.006212,-0.168425,
10852,10.852,-0.028189,-0.078376,0.428420,0.052052,-0.068979,-0.077546,-0.008760,-0.245368,
10853,10.853,-0.010985,-0.073296,0.321698,0.059735,-0.298982,-0.196572,-0.006215,-0.315479,
10854,10.854,-0.005917,-0.004530,0.196687,0.052017,-0.463802,-0.212961,-0.008240,-0.379259,
10855,10.855,-0.030239,0.061281,0.112533,0.026858,-0.375499,-0.283712,-0.006039,-0.368420,
10856,10.856,0.009464,0.086775,0.005194,0.003352,-0.024406,-0.171243,-0.007719,-0.337879,
10857,10.857,0.004246,0.109845,-0.175955,-0.000065,0.118231,-0.065180,-0.016018,-0.214952,
10858,10.858,0.018710,0.088317,-0.299407,0.002066,0.334895,0.031140,-0.008260,-0.063692,
10859,10.859,0.023215,0.094600,-0.322059,0.018702,0.452260,0.067723,0.001545,0.038101,
10860,10.860,0.027222,0.088746,-0.302069,0.033627,0.414907,0.193351,0.002867,0.168065,
10861,10.861,0.002002,0.008579,-0.357702,0.039053,0.446451,0.209552,0.010758,0.219114,
10862,10.862,-0.047412,-0.049152,-0.340954,0.047657,0.474935,0.163266,-0.000636,0.265828,
10863,10.863,-0.054374,-0.164185,-0.295036,0.065583,0.447156,0.176741,-0.005120,0.252975,
10864,10.864,-0.034973,-0.210532,-0.169885,0.057689,0.274567,0.163680,-0.006353,0.190904,
10865,10.865,0.006065,-0.141496,-0.052301,0.054930,0.162729,-0.009462,-0.009986,0.111273,
10866,10.866,0.022110,-0.104211,0.054597,0.056418,0.061335,-0.281198,-0.002140,0.039110,
10867,10.867,0.066005,-0.093110,0.151728,0.072599,0.006079,-0.606920,0.011611,-0.026703,
10868,10.868,0.060585,-0.083186,0.189377,0.051731,-0.077979,-0.564173,0.009816,-0.069634,
10869,10.869,0.034386,-0.055162,0.200864,0.026559,-0.185334,-0.128111,-0.005361,-0.046333,
10870,10.870,0.010590,-0.029539,0.253134,0.009771,-0.394473,0.277831,-0.023786,0.017629,
10871,10.871,0.006640,-0.006374,0.281785,0.000647,-0.484648,0.541043,0.008531,0.146783,
10872,10.872,-0.004636,0.043146,0.325220,-0.007740,-0.350003,0.492042,-0.004688,0.276218,
10873,10.873,0.021405,0.075129,0.317854,-0.015227,-0.128823,0.360021,-0.008627,0.360388,
10874,10.874,0.038510,0.080457,0.239887,-0.026528,-0.099277,0.239823,0.016706,0.406437,
10875,10.875,0.054050,0.085187,0.104444,-0.057194,-0.126278,0.130711,-0.006378,0.365266,
10876,10.876,0.046559,0.108792,-0.062004,-0.043939,-0.150740,-0.165104,-0.021356,0.277402,
10877,10.877,0.034787,0.077433,-0.128916,-0.007788,-0.083639,-0.522197,-0.002350,0.128351,
10878,10.878,0.028704,0.016920,-0.189374,0.006727,-0.185432,-0.473992,-0.000073,-0.054315,
10879,10.879,0.010775,-0.043803,-0.207096,0.046585,0.018231,-0.168386,0.015370,-0.177074,
10880,10.880,-0.001056,-0.067297,-0.054900,0.051883,0.207942,0.188754,0.045863,-0.109660,
10881,10.881,-0.034120,-0.074508,0.047657,-0.001401,0.281590,0.332913,0.014949,-0.048548,
10882,10.882,-0.077045,-0.029435,0.067014,-0.051150,0.213967,0.202594,0.010942,0.044163,
10883,10.883,-0.070471,0.023497,0.051256,-0.057661,0.193155,0.084964,0.014351,0.094696,
10884,10.884,-0.021578,0.073235,0.036870,-0.063559,0.211151,-0.094327,-0.002216,0.171195,
10885,10.885,-0.005869,0.016923,-0.032778,-0.060833,0.193059,-0.050144,-0.003047,0.250697,
10886,10.886,-0.050267,-0.015348,-0.074076,-0.023694,-0.059458,0.048197,-0.000304,0.208677,
10887,10.887,-0.032140,0.037664,-0.086547,0.019962,-0.312016,0.136792,-0.014135,0.119690,
10888,10.888,-0.026206,0.073272,-0.098186,0.049338,-0.279488,0.000713,-0.001914,-0.053898,
10889,10.889,-0.020845,0.105651,-0.108676,0.054787,-0.190397,-0.024128,0.004566,-0.375569,
10890,10.890,-0.007023,0.134949,-0.137181,0.040766,-0.163527,-0.002037,-0.009805,-0.595269,
10891,10.891,-0.002488,0.097773,-0.231957,0.010457,-0.089998,-0.063150,-0.011824,-0.636077,
10892,10.892,0.016257,0.063901,-0.294814,-0.008960,0.111334,-0.192852,-0.023751,-0.528934,
10893,10.893,0.033332,0.041759,-0.283000,-0.033780,0.355107,-0.176210,-0.000806,-0.430985,
10894,10.894,0.036856,0.029736,-0.230683,-0.036432,0.453790,0.022891,0.015510,-0.281919,
10895,10.895,0.018350,0.018636,-0.164218,-0.074929,0.425168,0.050298,-0.017519,-0.146020,
10896,10.896,0.016495,0.048063,-0.155511,-0.122348,0.290713,-0.121460,-0.030753,-0.022029,
10897,10.897,0.019155,0.035939,-0.147679,-0.140982,0.217399,-0.008685,-0.002867,0.090996,
10898,10.898,0.046132,0.002966,-0.154641,-0.122848,0.150188,0.175613,-0.013692,0.193890,
10899,10.899,0.050103,-0.027819,-0.160730,-0.063421,0.007295,0.398394,-0.016898,0.287503,
10900,10.900,0.040739,-0.023915,-0.072170,-0.008053,-0.122990,0.488412,0.016129,0.338763,
10901,10.901,0.032374,0.030776,0.092355,-0.000257,-0.106940,0.461896,0.011788,0.354641,
10902,10.902,0.035573,-0.023693,0.204269,0.006809,-0.092381,0.289883,-0.000031,0.396580,
10903,10.903,0.028862,-0.073229,0.346000,0.024869,-0.079069,0.222913,0.003479,0.358874,
10904,10.904,0.000146,-0.105375,0.400636,0.052103,-0.067095,0.039827,0.000232,0.232040,
10905,10.905,-0.027258,-0.122507,0.315477,0.076947,-0.032978,-0.230914,0.003061,0.046344,
10906,10.906,-0.044911,-0.127467,0.176533,0.099532,-0.043281,-0.194463,0.005674,-0.126712,
10907,10.907,-0.034670,-0.151420,0.082606,0.111958,-0.071335,-0.161067,-0.011714,-0.284251,
10908,10.908,-0.031416,-0.129230,-0.003030,0.109001,-0.079506,-0.190262,0.008390,-0.427290,
10909,10.909,-0.039219,-0.069027,-0.111660,0.099811,-0.071234,-0.108159,0.027308,-0.520531,
10910,10.910,-0.021653,-0.025776,-0.154576,0.097546,-0.077894,-0.033343,-0.000100,-0.537874,
10911,10.911,-0.010256,0.028944,-0.117958,0.073474,-0.096978,-0.054524,-0.003841,-0.492311,
10912,10.912,0.004108,0.093104,0.007613,0.037775,-0.102713,-0.032983,-0.013801,-0.367130,
10913,10.913,-0.001373,0.084489,0.124559,0.014299,-0.108091,-0.161544,0.000923,-0.181756,
10914,10.914,0.003806,0.029773,0.200376,0.019422,-0.103599,-0.211273,-0.001964,-0.008865,
10915,10.915,-0.000629,-0.005772,0.213905,0.040071,-0.090882,-0.164977,0.000269,0.148344,
10916,10.916,-0.010090,0.000817,0.176008,0.037215,-0.079753,-0.150928,-0.002117,0.290886,
10917,10.917,-0.008720,0.006802,0.118382,-0.011658,-0.077206,-0.290015,-0.012421,0.346554,
10918,10.918,-0.002981,-0.062252,0.024524,-0.032257,-0.061916,-0.197911,0.000513,0.329670,
10919,10.919,-0.018645,-0.071338,0.037304,-0.025178,-0.042178,-0.012957,0.008877,0.314076,
10920,10.920,-0.052347,-0.010530,0.049262,-0.018878,-0.045960,0.159968,0.019413,0.216408,
10921,10.921,-0.076667,0.091702,-0.002293,-0.023678,-0.059429,0.228212,0.017949,0.077190,
10922,10.922,-0.054860,0.161635,0.026511,-0.037675,-0.094231,0.250190,0.009086,0.021604,
10923,10.923,-0.011111,0.149563,0.069846,-0.050536,-0.167895,0.122544,0.026069,-0.096015,
10924,10.924,0.006059,0.138518,0.062133,-0.070196,-0.116509,-0.128496,0.028339,-0.080444,
10925,10.925,0.032304,0.086846,-0.002095,-0.066332,-0.069651,-0.379841,0.026064,-0.093813,
10926,10.926,0.056179,0.001879,-0.114419,-0.036246,-0.078389,-0.214717,0.007543,-0.105818,
10927,10.927,0.042672,-0.078143,-0.252266,0.000181,-0.195195,-0.005451,0.014728,-0.025075,
10928,10.928,0.014377,-0.150596,-0.233690,0.053882,-0.244788,0.021755,0.012457,0.047561,
10929,10.929,-0.026160,-0.121761,-0.216530,0.089791,-0.076009,-0.101448,0.006310,0.056234,
10930,10.930,-0.085349,-0.112697,-0.170209,0.083763,0.125809,-0.437694,-0.006778,0.046336,
10931,10.931,-0.109226,-0.120061,-0.183476,0.089895,0.152770,-0.773940,0.005005,0.068068,
10932,10.932,-0.102698,-0.069879,-0.170233,0.084997,0.176876,-0.468076,0.012514,0.101899,
10933,10.933,-0.084012,-0.011000,-0.134851,0.061139,0.108960,0.048344,0.005489,0.197373,
10934,10.934,-0.043696,0.012853,-0.060829,0.004126,0.169051,0.400156,-0.011041,0.293310,
10935,10.935,-0.007092,0.020423,0.025889,-0.050212,0.223732,0.720052,-0.017793,0.380642,
10936,10.936,-0.003013,0.014435,0.084635,-0.085503,0.273426,0.545999,-0.015920,0.506702,
10937,10.937,0.018278,0.020604,0.096035,-0.091737,0.196013,0.387879,-0.021629,0.556963,
10938,10.938,0.013690,0.036974,0.106363,-0.132522,0.125443,0.340253,0.003569,0.480501,
10939,10.939,0.009446,0.032746,0.046472,-0.148355,0.112028,0.297027,-0.000103,0.327678,
10940,10.940,0.018572,0.064088,0.038682,-0.124213,0.145821,0.257852,-0.043164,0.063158,
10941,10.941,0.003028,0.124733,0.059395,-0.075835,0.030523,0.294054,-0.049032,-0.261566,
10942,10.942,0.010497,0.116612,0.142668,-0.030990,-0.199558,0.195504,-0.022602,-0.567248,
10943,10.943,0.022222,0.109283,0.199068,-0.002198,-0.692086,0.105841,-0.046872,-0.686076,
10944,10.944,0.046305,0.088426,0.208286,0.002486,-0.481320,-0.083712,-0.042540,-0.794057,
10945,10.945,0.042494,0.017733,0.216705,-0.002839,-0.033500,-0.206405,-0.046486,-0.761041,
10946,10.946,0.039036,-0.048007,0.138054,-0.034247,0.257083,-0.407810,-0.042956,-0.730980,
10947,10.947,0.024727,-0.107811,0.001512,-0.038777,0.521127,-0.381008,-0.046189,-0.486579,
10948,10.948,-0.003108,-0.083907,-0.091731,-0.028587,0.472960,-0.209175,-0.049058,-0.256114,
10949,10.949,-0.007226,-0.076243,-0.075518,0.000622,0.429069,-0.052961,-0.035313,-0.106083,
10950,10.950,-0.030793,-0.094997,0.031230,0.036157,0.389114,0.088841,-0.012971,0.084735,
10951,10.951,-0.046243,-0.065211,0.183995,0.030884,0.208651,0.144058,0.032056,0.258294,
10952,10.952,-0.027681,-0.005959,0.204295,-0.000518,0.044866,0.127182,0.025710,0.416247,
10953,10.953,-0.005882,-0.028830,0.185936,0.002703,-0.103809,0.050316,0.031539,0.559542,
10954,10.954,0.008480,0.021321,0.169255,0.020085,-0.239037,-0.047583,0.058173,0.541868,
10955,10.955,0.027079,0.054039,0.153979,0.009534,-0.214291,-0.035917,0.072652,0.525549,
10956,10.956,0.033858,0.071917,0.139783,-0.000118,-0.191808,0.043449,0.094766,0.540758,
10957,10.957,0.053726,0.067165,0.075969,-0.014768,-0.130821,-0.113948,0.083079,0.470926,
10958,10.958,0.028703,0.072429,-0.051417,0.001449,-0.112329,-0.181843,0.057832,0.331661,
10959,10.959,0.051423,0.068661,-0.102680,-0.006224,-0.061731,-0.162247,0.054757,0.090591,
10960,10.960,0.054051,0.033321,-0.149269,-0.037936,-0.015683,-0.218362,0.021918,-0.139275,
10961,10.961,0.034746,0.029278,-0.163772,-0.060999,-0.001651,-0.101089,0.017644,-0.347741,
10962,10.962,0.012310,0.043193,-0.151689,-0.058158,-0.039201,0.097500,0.021654,-0.482763,
10963,10.963,-0.008550,0.016096,-0.209335,-0.041113,-0.050366,0.178413,-0.011049,-0.408110,
10964,10.964,-0.033259,-0.023120,-0.198981,-0.052065,0.002342,0.202505,0.019848,-0.339739,
10965,10.965,-0.043041,-0.017010,-0.151542,-0.050306,0.107626,0.269132,0.000032,-0.277452,
10966,10.966,-0.022163,-0.030591,-0.177414,-0.059506,0.122457,0.248374,-0.032626,-0.072250,
10967,10.967,0.002670,-0.051860,-0.295026,-0.033295,0.035046,0.118622,-0.028119,0.064801,
10968,10.968,0.025859,-0.031217,-0.379512,0.013014,0.001283,-0.032464,-0.016114,0.090793,
10969,10.969,0.040995,0.009548,-0.364807,0.057098,-0.029208,-0.174341,-0.026712,0.069740,
10970,10.970,0.043996,0.015484,-0.212304,0.073478,0.018810,-0.451888,-0.029748,-0.030930,
10971,10.971,0.041926,0.011492,-0.070353,0.077739,0.028037,-0.650377,-0.008746,-0.123038,
10972,10.972,0.040032,0.007919,-0.015202,0.072076,0.051954,-0.325878,-0.011235,-0.240782,
10973,10.973,0.054617,0.012599,0.035081,0.040389,-0.054180,-0.195350,-0.008660,-0.317601,
10974,10.974,0.027149,-0.019535,-0.010625,0.011591,-0.283139,-0.235470,-0.015026,-0.332050,
10975,10.975,-0.008390,-0.040921,-0.079900,-0.036648,-0.643340,-0.127918,-0.012769,-0.168379,
10976,10.976,0.006586,-0.036565,-0.218602,-0.031052,-0.594344,0.101507,-0.006992,0.077473,
10977,10.977,0.020483,-0.039751,-0.310874,-0.014408,-0.287738,0.310241,-0.011898,0.306557,
10978,10.978,0.017340,-0.069167,-0.226565,-0.020362,0.070347,0.500483,0.002211,0.514548,
10979,10.979,0.021669,-0.040909,-0.119244,-0.025733,0.311300,0.476302,0.011732,0.703623,
10980,10.980,0.019198,-0.036982,-0.077320,-0.048290,0.443115,0.319290,0.017063,0.678556,
10981,10.981,0.005027,-0.033395,-0.114706,-0.068776,0.483717,0.053918,0.003356,0.565910,
10982,10.982,0.024893,0.011972,-0.217985,-0.065729,0.376586,-0.055283,0.023983,0.300625,
10983,10.983,0.038040,0.057632,-0.259396,-0.043222,0.279038,-0.088856,0.032315,0.047627,
10984,10.984,0.059165,0.029007,-0.170905,0.001238,0.130903,-0.059427,0.030122,-0.248120,
10985,10.985,0.046348,0.024468,-0.021217,0.032921,0.105026,-0.032387,0.009989,-0.446766,
10986,10.986,0.043731,0.020103,0.162572,0.055239,0.045826,-0.129802,0.034013,-0.507042,
10987,10.987,0.032330,0.006425,0.386298,0.083778,0.022324,-0.203347,0.004070,-0.542890,
10988,10.988,0.022129,-0.014862,0.654602,0.109662,0.000868,-0.180772,-0.007599,-0.509753,
10989,10.989,0.004647,-0.034127,0.906858,0.123452,-0.018558,0.002684,0.003374,-0.420214,
10990,10.990,-0.001714,-0.008134,0.939535,0.144978,0.000885,0.125853,0.013309,-0.176180,
10991,10.991,-0.012014,0.002332,0.850058,0.172609,-0.048229,0.192961,-0.019585,-0.012082,
10992,10.992,-0.013237,-0.011988,0.714411,0.154408,-0.092814,-0.071807,-0.006349,0.136828,
10993,10.993,-0.025514,-0.052766,0.591275,0.118106,-0.217215,-0.180501,-0.002425,0.217743,
10994,10.994,-0.043440,-0.069976,0.479445,0.074643,-0.200375,-0.017335,-0.035202,0.241790,
10995,10.995,-0.020454,-0.043290,0.296469,0.033921,-0.185142,0.190078,-0.030787,0.173781,
10996,10.996,-0.016932,-0.019047,0.124474,0.007552,-0.143245,0.378599,-0.018904,0.030486,
10997,10.997,-0.018992,-0.023405,-0.031842,-0.035959,-0.079671,0.402310,-0.036973,-0.100235,
10998,10.998,-0.016010,-0.003416,-0.173681,-0.053221,-0.044585,0.289754,-0.007205,-0.185214,
10999,10.999,-0.013234,0.021971,-0.228775,-0.015788,-0.200676,0.065433,0.004645,-0.170641,
11000,11.000,-0.014808,0.038403,-0.245035,0.008650,-0.357262,-0.143701,-0.028134,-0.157089,
11001,11.001,-0.016263,0.059223,-0.259733,0.013301,-0.255738,-0.117143,-0.023714,-0.093873,
11002,11.002,-0.010891,0.072967,-0.217528,0.017448,-0.089507,-0.043888,-0.011836,0.010199,
11003,11.003,-0.015209,0.070664,-0.179301,0.006888,0.022008,-0.022116,-0.022653,0.108323,
11004,11.004,-0.019072,0.045993,-0.121377,0.050194,0.123206,0.038134,-0.025873,0.248170,
11005,11.005,-0.037837,0.036231,-0.006308,0.068043,0.178419,-0.055185,-0.034682,0.304505,
11006,11.006,-0.062383,0.021362,-0.021179,0.073750,0.195364,-0.106314,-0.015567,0.254845,
11007,11.007,-0.045866,-0.008760,-0.090445,0.040363,0.119340,-0.091638,-0.003247,0.178939,
11008,11.008,-0.037008,0.002999,-0.204020,0.001043,0.133590,-0.050631,0.003263,0.054107,
11009,11.009,-0.028923,0.028239,-0.249933,-0.046576,0.171331,-0.088941,0.005164,-0.029965,
11010,11.010,-0.041374,0.031327,-0.291725,-0.091385,0.159561,-0.146903,0.010611,-0.137387,
11011,11.011,-0.034968,-0.013832,-0.355069,-0.108490,0.065308,-0.136884,0.012103,-0.235180,
11012,11.012,-0.033237,-0.072355,-0.343771,-0.060123,-0.073982,-0.070454,0.025763,-0.248284,
11013,11.013,-0.024346,-0.095898,-0.291752,-0.066168,-0.204044,0.007919,0.001343,-0.214310,
11014,11.014,-0.023161,-0.060646,-0.225344,-0.071518,-0.154159,0.019391,-0.002127,-0.204288,
11015,11.015,-0.037617,-0.002611,-0.095680,-0.097662,-0.047514,-0.121494,0.030626,-0.156981,
11016,11.016,-0.032702,0.020399,-0.002860,-0.082834,0.077357,-0.425609,-0.009390,-0.113719,
11017,11.017,-0.038477,-0.015506,0.014035,-0.051520,0.161228,-0.294291,-0.036246,-0.058661,
11018,11.018,-0.040764,-0.022346,-0.031755,-0.046963,0.145850,-0.016788,0.007122,0.048661,
11019,11.019,-0.023492,-0.016976,-0.073092,-0.057041,0.159648,0.235010,0.001116,0.278750,
11020,11.020,-0.002094,-0.022636,-0.060013,-0.066108,0.147007,0.332889,-0.015043,0.377582,
11021,11.021,-0.000263,0.010747,-0.139332,-0.056587,0.089428,0.302376,-0.010549,0.467051,
11022,11.022,0.006744,0.032275,-0.231365,-0.036746,0.058215,0.220407,-0.015181,0.439926,
11023,11.023,0.003198,0.035705,-0.241837,-0.018736,-0.027395,0.047787,-0.011525,0.365923,
11024,11.024,-0.031695,0.060621,-0.159184,-0.006815,-0.085268,-0.198626,0.006326,0.298430,
11025,11.025,-0.066829,0.050339,-0.188352,0.008108,-0.054615,-0.296670,0.009292,0.237143,
11026,11.026,-0.081387,0.004840,-0.139457,0.006922,-0.026755,-0.385254,-0.030015,0.181402,
11027,11.027,-0.086671,-0.014906,-0.026306,0.005930,0.016173,-0.140433,-0.014337,0.130820,
11028,11.028,-0.055253,0.002026,0.020017,-0.007202,0.024216,0.155571,-0.038765,0.054213,
11029,11.029,-0.034709,0.017464,0.089606,-0.023181,0.017767,0.354276,0.018343,0.067901,
11030,11.030,-0.032287,0.021821,0.177692,-0.015857,0.012227,0.390161,0.025884,0.055180,
11031,11.031,-0.022949,-0.027110,0.234598,-0.004994,0.007268,0.356941,-0.009861,-0.048691,
11032,11.032,-0.001457,-0.085877,0.264706,0.023624,-0.072213,0.326491,0.009213,-0.174333,
11033,11.033,-0.000079,-0.109628,0.310662,0.068285,-0.244572,0.190319,0.003319,-0.258915,
11034,11.034,-0.004279,-0.102925,0.352335,0.098234,-0.220262,0.066469,-0.002072,-0.335877,
11035,11.035,-0.008142,-0.096961,0.405838,0.125540,-0.108880,-0.180545,0.002516,-0.433567,
11036,11.036,-0.007473,-0.091722,0.369598,0.111993,-0.089352,-0.345015,-0.002056,-0.496757,
11037,11.037,-0.011041,-0.076306,0.272238,0.064403,-0.145704,-0.374987,0.025714,-0.462070,
11038,11.038,0.007879,-0.033145,0.175077,0.020275,-0.230608,-0.239611,0.029138,-0.430575,
11039,11.039,0.031039,-0.051147,0.137760,-0.031657,-0.369049,-0.214772,0.019169,-0.439529,
11040,11.040,0.039293,0.017628,0.103788,-0.066199,-0.351214,-0.102020,0.046131,-0.395700,
11041,11.041,0.058551,0.121480,0.010166,-0.097588,-0.099273,0.081919,0.056875,-0.277372,
11042,11.042,0.076175,0.134831,-0.078235,-0.102460,0.152648,0.205517,0.027002,-0.023964,
11043,11.043,0.067466,0.121794,-0.136374,-0.075109,0.381897,0.227801,0.038767,0.301893,
11044,11.044,0.032422,0.086725,-0.231370,-0.021067,0.411211,0.125759,0.013317,0.521288,
11045,11.045,-0.002732,0.034061,-0.321103,0.029449,0.329715,-0.115192,0.016453,0.641115,
11046,11.046,-0.017158,0.005114,-0.288361,0.036690,0.255736,-0.148030,0.031263,0.605807,
11047,11.047,-0.030157,0.030493,-0.237853,0.031753,0.188438,0.001134,0.012087,0.507755,
11048,11.048,0.023383,0.022197,-0.210830,0.048413,0.127576,0.136686,-0.005234,0.299359,
11049,11.049,0.014565,0.014575,-0.117310,0.073315,0.220182,0.161025,0.010302,0.055489,
11050,11.050,0.049117,0.007678,-0.055471,0.069654,0.169685,0.138330,0.008273,-0.174170,
11051,11.051,0.054645,0.012983,0.000952,0.050431,0.062437,0.117574,0.002669,-0.323086,
11052,11.052,0.059573,0.007305,0.031087,0.018375,-0.034809,0.098832,-0.002430,-0.349923,
11053,11.053,0.032251,0.002120,0.020760,-0.011613,-0.198857,0.115545,-0.003944,-0.325012,
11054,11.054,0.017160,0.014820,0.011449,-0.022612,-0.400088,0.069742,-0.024723,-0.302140,
11055,11.055,0.003285,0.010393,0.049961,0.003635,-0.426591,0.000387,-0.015885,-0.199819,
11056,11.056,-0.001249,0.020675,0.099220,0.020878,-0.253626,-0.037128,-0.007755,-0.143694,
11057,11.057,0.001746,0.023331,0.130962,0.048721,0.038242,-0.048551,-0.015013,-0.025476,
11058,11.058,0.011082,-0.016363,0.171415,0.089520,0.237305,-0.079741,-0.026141,0.051300,
11059,11.059,0.019490,-0.032936,0.186807,0.095435,0.273905,-0.145909,-0.011880,0.065306,
11060,11.060,0.027342,-0.047974,0.152486,0.081648,0.241439,-0.274855,-0.013679,0.052849,
11061,11.061,0.039575,-0.026603,0.085998,0.051391,0.211721,-0.478033,-0.005125,0.041362,
11062,11.062,0.041893,-0.007253,-0.037394,0.055805,0.184392,-0.613092,-0.009550,0.031071,
