Frame,Time,GSensor.X,GSensor.Y,GSensor.Z
1421,14.210,67.7,12.8,180.7
1422,14.220,58.0,20.8,176.2
1423,14.230,42.2,26.9,171.9
1424,14.240,17.3,32.6,168.9
1425,14.250,18.0,35.5,164.7
1426,14.260,26.8,38.8,158.8
1427,14.270,27.0,44.0,151.6
1428,14.280,17.2,49.8,146.4
1429,14.290,18.5,53.3,142.5
1430,14.300,20.9,55.3,138.3
1431,14.310,17.5,56.7,135.1
1432,14.320,17.6,57.2,132.4
1433,14.330,20.3,58.7,131.2
1434,14.340,27.3,61.7,130.6
1435,14.350,23.7,67.1,129.6
1436,14.360,13.2,73.8,129.0
1437,14.370,7.0,78.4,128.2
1438,14.380,4.4,81.7,126.8
1439,14.390,2.1,84.7,126.0
1440,14.400,2.6,86.9,125.9
1441,14.410,2.4,89.4,126.0
1442,14.420,3.8,92.6,125.7
1443,14.430,8.8,97.0,125.1
1444,14.440,16.4,102.4,124.0
1445,14.450,32.2,107.4,121.9
1446,14.460,43.9,113.5,119.4
1447,14.470,57.2,119.1,115.7
1448,14.480,71.2,125.2,111.7
1449,14.490,94.4,130.4,106.2
1450,14.500,112.7,136.5,99.0
1451,14.510,128.1,143.1,91.1
1452,14.520,140.7,150.8,82.5
1453,14.530,142.3,158.3,72.3
1454,14.540,138.2,165.4,60.7
1455,14.550,136.0,171.3,48.9
1456,14.560,146.7,174.9,36.4
1457,14.570,159.6,177.4,23.2
1458,14.580,180.4,177.8,9.0
1459,14.590,198.6,178.7,-5.3
1460,14.600,224.6,178.0,-20.5
1461,14.610,242.6,178.0,-35.9
1462,14.620,255.2,178.3,-51.9
1463,14.630,249.3,179.0,-68.4
1464,14.640,267.9,176.5,-85.4
1465,14.650,280.5,173.1,-103.0
1466,14.660,274.7,171.1,-119.1
1467,14.670,271.3,167.4,-134.6
1468,14.680,264.0,163.8,-148.9
1469,14.690,249.0,160.1,-162.7
1470,14.700,239.2,155.8,-175.9
1471,14.710,199.0,155.6,-188.6
1472,14.720,181.6,154.2,-201.5
1473,14.730,168.9,153.3,-214.1
1474,14.740,189.1,148.4,-226.6
1475,14.750,181.8,145.0,-239.0
1476,14.760,172.4,141.1,-250.4
1477,14.770,152.9,137.0,-261.1
1478,14.780,140.5,131.5,-271.0
1479,14.790,139.9,124.1,-279.6
1480,14.800,121.4,116.5,-289.2
1481,14.810,125.4,105.7,-299.0
1482,14.820,232.6,87.8,-295.9
1483,14.830,254.0,74.0,-284.9
1484,14.840,238.5,61.8,-268.9
1485,14.850,195.5,54.0,-251.3
1486,14.860,155.4,48.8,-233.6
1487,14.870,113.1,45.9,-220.8
1488,14.880,79.4,43.1,-213.2
1489,14.890,87.6,36.4,-203.3
1490,14.900,86.5,27.3,-194.6
1491,14.910,62.4,19.8,-187.0
1492,14.920,50.5,13.6,-179.9
1493,14.930,37.7,9.0,-174.1
1494,14.940,20.5,6.6,-169.9
1495,14.950,0.3,4.6,-166.7
1496,14.960,-5.7,0.2,-162.4
1497,14.970,-12.1,-5.6,-156.7
1498,14.980,-22.7,-12.3,-151.2
1499,14.990,-18.2,-19.4,-145.2
1500,15.000,-20.7,-24.7,-139.8
1501,15.010,-19.5,-28.8,-135.1
1502,15.020,-24.2,-32.0,-132.9
1503,15.030,-27.8,-33.9,-131.7
1504,15.040,-20.0,-36.9,-129.1
1505,15.050,-19.4,-40.3,-125.9
1506,15.060,-27.2,-44.3,-122.9
1507,15.070,-34.2,-48.3,-120.4
1508,15.080,-41.3,-52.0,-119.6
1509,15.090,-41.4,-56.0,-120.4
1510,15.100,-34.0,-59.4,-120.8
1511,15.110,-34.6,-62.4,-122.6
1512,15.120,-31.1,-63.9,-122.6
1513,15.130,-31.4,-64.9,-122.9
1514,15.140,-34.1,-65.4,-122.6
1515,15.150,-39.1,-66.5,-123.0
1516,15.160,-41.1,-67.7,-122.9
1517,15.170,-41.6,-69.9,-123.9
1518,15.180,-41.7,-72.3,-125.0
1519,15.190,-41.6,-75.0,-127.2
1520,15.200,-41.7,-77.2,-129.8
1521,15.210,-41.4,-79.0,-132.3
1522,15.220,-41.4,-80.2,-134.0
1523,15.230,-43.0,-81.1,-135.0
1524,15.240,-49.1,-81.8,-136.5
1525,15.250,-42.7,-84.4,-137.1
1526,15.260,-39.9,-88.0,-138.7
1527,15.270,-24.5,-94.3,-139.2
1528,15.280,-5.4,-103.7,-139.0
1529,15.290,0.4,-112.9,-137.5
1530,15.300,10.3,-124.9,-133.9
1531,15.310,25.0,-138.6,-128.8
1532,15.320,47.7,-154.0,-122.7
1533,15.330,74.3,-170.2,-114.6
1534,15.340,99.4,-186.5,-104.8
1535,15.350,127.3,-202.9,-94.0
1536,15.360,157.1,-219.5,-82.7
1537,15.370,178.1,-234.3,-70.4
1538,15.380,197.3,-247.7,-57.2
1539,15.390,214.9,-258.6,-41.6
1540,15.400,236.3,-267.9,-24.6
1541,15.410,267.8,-276.3,-5.9
1542,15.420,288.8,-282.5,13.8
1543,15.430,305.5,-287.6,33.9
1544,15.440,312.6,-290.7,55.3
1545,15.450,297.5,-289.9,78.6
1546,15.460,288.1,-288.1,102.6
1547,15.470,295.4,-286.8,126.4
1548,15.480,316.8,-285.0,149.3
1549,15.490,348.7,-282.3,169.7
1550,15.500,362.2,-274.8,189.2
1551,15.510,320.3,-258.2,208.7
1552,15.520,241.9,-236.4,226.6
1553,15.530,193.4,-218.5,240.8
1554,15.540,170.0,-203.6,252.3
1555,15.550,135.8,-188.4,263.4
1556,15.560,138.8,-178.1,272.4
1557,15.570,215.1,-175.8,271.9
1558,15.580,220.2,-160.8,269.5
1559,15.590,238.3,-144.4,260.5
1560,15.600,194.4,-119.2,251.8
1561,15.610,138.3,-95.9,242.0
1562,15.620,105.3,-79.5,231.7
1563,15.630,107.5,-71.5,222.1
1564,15.640,125.5,-64.5,216.6
1565,15.650,154.6,-56.8,208.1
1566,15.660,158.5,-44.0,199.3
1567,15.670,139.1,-29.6,191.7
1568,15.680,93.9,-15.4,185.7
1569,15.690,45.3,-5.6,179.8
1570,15.700,12.0,-0.2,176.9
1571,15.710,4.7,3.2,176.3
1572,15.720,10.1,7.4,174.9
1573,15.730,23.4,11.5,170.7
1574,15.740,16.2,17.8,166.6
1575,15.750,2.1,23.6,163.0
1576,15.760,-18.9,28.1,159.8
1577,15.770,-34.5,29.9,156.1
1578,15.780,-43.8,29.8,154.0
1579,15.790,-30.8,29.3,153.3
1580,15.800,-15.6,30.3,151.3
1581,15.810,-13.4,34.1,148.0
1582,15.820,-17.6,38.9,144.0
1583,15.830,-19.0,43.8,140.5
1584,15.840,-26.1,48.6,138.4
1585,15.850,-17.7,52.0,136.7
1586,15.860,-5.7,54.4,134.8
1587,15.870,0.0,57.8,133.7
1588,15.880,8.8,61.3,132.9
1589,15.890,10.3,66.2,132.6
1590,15.900,7.6,72.0,131.7
1591,15.910,1.0,78.5,130.6
1592,15.920,9.3,82.9,129.4
1593,15.930,22.0,87.4,128.0
1594,15.940,36.1,92.8,127.1
1595,15.950,59.6,97.5,125.1
1596,15.960,83.1,102.2,122.4
1597,15.970,96.3,108.6,120.4
1598,15.980,110.5,114.8,117.7
1599,15.990,117.4,121.0,113.4
1600,16.000,123.7,126.6,107.4
1601,16.010,126.7,132.6,101.0
1602,16.020,136.7,136.8,92.2
1603,16.030,152.6,139.5,81.7
1604,16.040,160.8,143.0,70.1
1605,16.050,169.0,147.1,57.5
1606,16.060,172.6,152.0,43.8
1607,16.070,174.8,157.3,29.4
1608,16.080,188.8,160.4,14.0
1609,16.090,195.8,163.3,-2.0
1610,16.100,202.0,165.4,-18.4
1611,16.110,207.2,166.4,-34.9
1612,16.120,214.7,167.0,-50.6
1613,16.130,229.8,166.9,-65.5
1614,16.140,242.9,166.0,-80.1
1615,16.150,242.4,165.3,-95.2
1616,16.160,242.7,163.5,-110.6
1617,16.170,236.1,161.6,-126.0
1618,16.180,206.2,163.0,-140.5
1619,16.190,187.7,165.2,-153.9
1620,16.200,177.2,167.7,-166.9
1621,16.210,163.4,171.0,-179.7
1622,16.220,151.7,175.2,-192.4
1623,16.230,162.7,177.6,-205.2
1624,16.240,172.8,179.7,-217.3
1625,16.250,185.5,180.4,-228.5
1626,16.260,183.0,180.5,-239.3
1627,16.270,153.6,180.8,-249.8
1628,16.280,127.7,179.7,-260.9
1629,16.290,124.8,174.9,-271.3
1630,16.300,153.0,164.2,-279.8
1631,16.310,221.6,150.6,-276.4
1632,16.320,219.9,141.4,-272.0
1633,16.330,215.6,129.9,-263.7
1634,16.340,236.5,114.2,-250.5
1635,16.350,200.4,102.6,-238.6
1636,16.360,167.5,93.0,-228.9
1637,16.370,140.4,85.3,-217.6
1638,16.380,100.0,83.4,-207.6
1639,16.390,82.5,79.0,-201.5
1640,16.400,74.3,71.8,-195.6
1641,16.410,62.9,63.7,-188.5
1642,16.420,29.8,58.2,-183.3
1643,16.430,12.5,53.5,-178.0
1644,16.440,7.9,48.5,-170.9
1645,16.450,0.8,44.1,-165.3
1646,16.460,-5.9,37.9,-160.8
1647,16.470,-4.2,29.3,-156.6
1648,16.480,-2.8,20.3,-152.2
1649,16.490,-3.1,12.4,-147.9
1650,16.500,-4.4,6.5,-144.8
1651,16.510,-4.6,0.5,-141.2
1652,16.520,0.0,-4.4,-136.8
1653,16.530,-3.5,-8.4,-133.5
1654,16.540,-3.5,-13.0,-130.6
1655,16.550,-10.1,-17.1,-128.5
1656,16.560,-17.0,-20.4,-126.7
1657,16.570,-13.4,-23.3,-124.8
1658,16.580,-19.4,-24.1,-125.2
1659,16.590,-18.4,-24.7,-125.6
1660,16.600,-17.0,-25.8,-125.6
1661,16.610,-24.9,-25.9,-125.4
1662,16.620,-35.1,-26.4,-126.3
1663,16.630,-42.0,-26.6,-126.8
1664,16.640,-51.1,-27.2,-128.7
1665,16.650,-49.4,-29.1,-130.6
1666,16.660,-46.6,-32.0,-132.6
1667,16.670,-32.5,-36.4,-133.6
1668,16.680,-26.2,-40.9,-135.2
1669,16.690,-27.6,-44.5,-136.8
1670,16.700,-24.2,-48.5,-138.5
1671,16.710,-23.5,-52.1,-140.1
1672,16.720,-20.6,-55.1,-140.6
1673,16.730,-21.0,-58.4,-141.8
1674,16.740,-19.2,-62.1,-142.2
1675,16.750,-14.6,-66.8,-142.6
1676,16.760,-7.2,-72.0,-142.7
1677,16.770,13.1,-79.3,-142.2
1678,16.780,17.7,-86.9,-142.5
1679,16.790,14.6,-94.2,-141.7
1680,16.800,20.2,-102.8,-140.0
1681,16.810,34.0,-111.8,-136.4
1682,16.820,56.7,-122.3,-131.5
1683,16.830,77.5,-133.1,-125.2
1684,16.840,99.4,-144.7,-118.3
1685,16.850,122.2,-156.9,-110.7
1686,16.860,148.9,-170.7,-103.6
1687,16.870,176.0,-184.4,-95.2
1688,16.880,202.4,-198.0,-85.6
1689,16.890,233.8,-210.8,-72.8
1690,16.900,261.0,-221.8,-57.0
1691,16.910,273.2,-230.3,-39.6
1692,16.920,288.6,-238.1,-21.1
1693,16.930,300.8,-244.8,-2.0
1694,16.940,321.2,-251.7,17.5
1695,16.950,334.0,-255.9,39.5
1696,16.960,338.9,-257.2,63.2
1697,16.970,347.5,-256.9,87.2
1698,16.980,373.7,-256.7,110.8
1699,16.990,402.0,-254.6,134.3
1700,17.000,429.6,-249.8,157.3
1701,17.010,429.8,-238.3,180.2
1702,17.020,389.4,-220.7,201.1
1703,17.030,327.1,-201.7,218.9
1704,17.040,272.5,-185.7,233.9
1705,17.050,226.4,-172.9,247.3
1706,17.060,198.9,-164.4,259.4
1707,17.070,148.4,-153.6,272.8
1708,17.080,144.8,-147.0,285.6
1709,17.090,146.7,-138.8,297.5
1710,17.100,228.5,-141.1,297.4
1711,17.110,261.6,-135.0,292.8
1712,17.120,205.2,-123.3,284.9
1713,17.130,150.5,-115.5,275.0
1714,17.140,125.2,-112.2,264.2
1715,17.150,132.6,-107.8,255.6
1716,17.160,149.4,-101.9,245.5
1717,17.170,152.8,-90.1,235.3
1718,17.180,131.0,-77.4,224.5
1719,17.190,85.3,-65.5,215.5
1720,17.200,47.9,-55.4,208.7
1721,17.210,39.4,-48.4,201.7
1722,17.220,40.2,-39.6,195.7
1723,17.230,59.7,-30.5,188.4
1724,17.240,60.8,-18.6,181.0
1725,17.250,42.6,-6.5,174.7
1726,17.260,28.7,2.5,169.3
1727,17.270,11.7,11.0,164.7
1728,17.280,-1.2,17.6,159.5
1729,17.290,-8.4,24.2,154.5
1730,17.300,4.8,29.4,148.5
1731,17.310,14.6,35.0,142.2
1732,17.320,22.0,39.4,135.6
1733,17.330,18.8,43.5,131.2
1734,17.340,12.0,46.7,128.3
1735,17.350,11.1,48.0,125.5
1736,17.360,-0.9,50.5,123.7
1737,17.370,-4.5,52.6,122.6
1738,17.380,-9.5,56.0,123.0
1739,17.390,-0.9,58.3,123.6
1740,17.400,3.5,61.6,124.6
1741,17.410,9.6,64.1,125.6
1742,17.420,-0.4,67.0,127.1
1743,17.430,-6.3,68.7,128.5
1744,17.440,-18.9,71.0,130.1
1745,17.450,-15.4,71.7,131.5
1746,17.460,-15.6,74.2,132.9
1747,17.470,-7.8,76.8,133.2
1748,17.480,-2.9,80.8,133.0
1749,17.490,9.8,86.2,132.9
1750,17.500,28.6,92.4,131.7
1751,17.510,49.2,99.5,129.0
1752,17.520,61.0,108.6,126.1
1753,17.530,77.3,117.5,121.9
1754,17.540,97.7,125.5,116.0
1755,17.550,122.5,132.7,108.5
1756,17.560,142.8,140.1,99.6
1757,17.570,155.5,148.6,89.8
1758,17.580,166.8,156.9,78.2
1759,17.590,176.7,164.3,65.2
1760,17.600,193.7,170.5,51.3
1761,17.610,200.2,175.8,36.5
1762,17.620,200.7,180.9,21.4
1763,17.630,206.8,183.5,5.4
1764,17.640,219.4,184.9,-10.9
1765,17.650,229.7,186.2,-27.3
1766,17.660,243.4,186.8,-43.9
1767,17.670,247.0,187.7,-60.3
1768,17.680,239.3,189.1,-76.4
1769,17.690,249.6,186.6,-93.1
1770,17.700,240.1,185.4,-108.9
1771,17.710,227.4,183.3,-124.6
1772,17.720,213.7,182.0,-139.2
1773,17.730,199.8,182.6,-151.4
1774,17.740,192.7,182.7,-162.8
1775,17.750,173.6,183.6,-174.9
1776,17.760,145.4,186.6,-187.3
1777,17.770,148.6,188.2,-200.6
1778,17.780,162.9,188.9,-214.6
1779,17.790,188.7,188.8,-227.1
1780,17.800,200.9,187.6,-239.1
1781,17.810,199.5,184.3,-251.2
1782,17.820,182.9,179.5,-264.1
1783,17.830,187.3,171.6,-276.2
1784,17.840,222.8,158.0,-286.4
1785,17.850,250.7,145.0,-295.0
1786,17.860,267.2,139.2,-291.1
1787,17.870,247.2,134.5,-285.5
1788,17.880,221.9,128.3,-270.4
1789,17.890,194.9,118.2,-255.1
1790,17.900,135.0,110.3,-242.1
1791,17.910,116.4,101.9,-227.2
1792,17.920,93.6,97.0,-216.8
1793,17.930,93.1,91.7,-208.4
1794,17.940,107.1,82.7,-197.8
1795,17.950,89.5,72.8,-188.8
1796,17.960,53.3,65.3,-181.0
1797,17.970,31.1,58.2,-175.0
1798,17.980,16.9,52.7,-169.5
1799,17.990,7.8,48.7,-165.8
1800,18.000,1.2,43.7,-162.0
1801,18.010,4.6,34.7,-156.3
1802,18.020,9.0,22.4,-149.4
1803,18.030,3.2,9.7,-143.4
1804,18.040,-7.8,-0.5,-138.3
1805,18.050,-17.9,-8.6,-134.2
1806,18.060,-24.4,-14.6,-131.8
1807,18.070,-26.4,-19.0,-130.4
1808,18.080,-22.2,-23.8,-130.0
1809,18.090,-8.5,-30.5,-128.2
1810,18.100,-6.0,-37.7,-126.3
1811,18.110,-12.8,-43.5,-124.0
1812,18.120,-25.6,-46.8,-122.4
1813,18.130,-36.0,-47.5,-122.4
1814,18.140,-36.4,-46.8,-122.9
1815,18.150,-43.2,-44.9,-124.6
1816,18.160,-52.6,-42.4,-126.8
1817,18.170,-53.6,-40.9,-129.9
1818,18.180,-47.4,-40.7,-131.8
1819,18.190,-49.3,-41.1,-133.2
1820,18.200,-56.7,-41.7,-133.9
1821,18.210,-64.1,-42.8,-134.6
1822,18.220,-72.9,-43.3,-135.7
1823,18.230,-76.7,-44.6,-137.9
1824,18.240,-76.8,-46.6,-141.4
1825,18.250,-74.5,-49.1,-145.5
1826,18.260,-61.6,-52.5,-148.6
1827,18.270,-67.0,-54.5,-152.4
1828,18.280,-72.0,-55.4,-155.9
1829,18.290,-49.9,-59.8,-158.6
1830,18.300,-56.5,-62.5,-160.5
1831,18.310,-57.6,-65.7,-160.9
1832,18.320,-53.1,-69.9,-161.6
1833,18.330,-26.2,-77.8,-162.4
1834,18.340,-1.6,-87.8,-161.7
1835,18.350,3.5,-98.3,-160.6
1836,18.360,16.2,-110.2,-158.9
1837,18.370,36.8,-124.5,-154.9
1838,18.380,57.1,-139.2,-149.1
1839,18.390,80.8,-154.7,-142.0
1840,18.400,116.7,-171.8,-134.5
1841,18.410,164.8,-190.6,-126.3
1842,18.420,206.0,-208.7,-116.8
1843,18.430,254.6,-227.2,-105.8
1844,18.440,299.7,-244.3,-92.3
1845,18.450,338.9,-259.0,-75.0
1846,18.460,363.3,-269.7,-54.6
1847,18.470,368.8,-276.7,-33.1
1848,18.480,377.9,-282.3,-11.2
1849,18.490,400.3,-287.7,11.8
1850,18.500,412.9,-290.0,36.6
1851,18.510,396.3,-286.4,62.7
1852,18.520,384.6,-280.5,88.4
1853,18.530,404.1,-274.5,112.7
1854,18.540,425.7,-265.5,135.7
1855,18.550,466.0,-255.1,155.9
1856,18.560,459.3,-236.4,175.9
1857,18.570,385.2,-209.5,195.0
1858,18.580,313.3,-184.6,211.2
1859,18.590,242.2,-162.7,225.2
1860,18.600,184.0,-146.1,237.1
1861,18.610,146.9,-133.1,248.8
1862,18.620,134.2,-122.0,258.6
1863,18.630,233.6,-124.8,254.8
1864,18.640,261.4,-114.8,252.2
1865,18.650,261.5,-104.4,245.4
1866,18.660,211.0,-90.8,239.9
1867,18.670,119.4,-79.0,234.7
1868,18.680,99.2,-79.2,228.6
1869,18.690,128.1,-80.3,223.8
1870,18.700,150.3,-75.9,217.6
1871,18.710,143.4,-66.5,211.7
1872,18.720,120.0,-56.8,205.3
1873,18.730,90.9,-47.8,199.4
1874,18.740,30.3,-35.3,195.3
1875,18.750,-5.9,-27.1,190.6
1876,18.760,-19.3,-20.4,184.5
1877,18.770,-12.5,-14.3,177.4
1878,18.780,-7.9,-6.0,172.2
1879,18.790,-4.6,1.5,168.5
1880,18.800,8.1,6.0,164.4
1881,18.810,-0.8,11.7,161.3
1882,18.820,-12.9,16.7,157.7
1883,18.830,-24.1,20.5,152.9
1884,18.840,-27.5,25.4,147.4
1885,18.850,-34.1,32.0,142.3
1886,18.860,-49.6,39.1,138.1
1887,18.870,-49.1,42.5,134.6
1888,18.880,-56.2,44.8,133.2
1889,18.890,-67.0,46.9,133.3
1890,18.900,-72.9,48.0,133.7
1891,18.910,-67.1,47.1,132.9
1892,18.920,-49.6,46.0,132.1
1893,18.930,-41.7,47.5,131.5
1894,18.940,-42.8,50.9,132.6
1895,18.950,-32.2,52.9,133.5
1896,18.960,-24.7,54.2,134.7
1897,18.970,-16.7,54.1,136.1
1898,18.980,-18.2,54.9,138.7
1899,18.990,-20.8,55.5,141.7
1900,19.000,-16.2,54.4,144.1
1901,19.010,11.3,51.3,145.5
1902,19.020,16.6,51.9,146.4
1903,19.030,30.5,52.9,147.3
1904,19.040,42.1,56.2,148.2
1905,19.050,51.3,61.4,148.7
1906,19.060,64.1,67.5,149.0
1907,19.070,71.4,75.1,148.7
1908,19.080,84.3,83.2,148.1
1909,19.090,101.1,91.4,146.5
1910,19.100,121.8,99.2,142.5
1911,19.110,143.6,107.1,135.7
1912,19.120,160.1,117.0,128.2
1913,19.130,185.3,125.5,117.2
1914,19.140,212.6,133.7,104.2
1915,19.150,235.6,142.4,90.2
1916,19.160,261.5,149.6,74.6
1917,19.170,275.6,157.0,57.7
1918,19.180,292.8,162.4,39.2
1919,19.190,304.7,167.1,20.2
1920,19.200,325.3,169.6,0.2
1921,19.210,322.6,173.2,-20.0
1922,19.220,304.2,177.4,-39.7
1923,19.230,278.2,181.9,-58.6
1924,19.240,272.7,184.1,-76.4
1925,19.250,273.6,184.1,-94.6
1926,19.260,268.9,183.8,-112.5
1927,19.270,275.2,181.0,-130.1
1928,19.280,274.8,178.6,-146.6
1929,19.290,266.6,177.1,-162.0
1930,19.300,250.9,176.5,-177.3
1931,19.310,242.5,175.2,-193.2
1932,19.320,232.5,172.8,-210.1
1933,19.330,223.6,170.2,-226.0
1934,19.340,229.5,166.4,-240.4
1935,19.350,220.6,163.2,-253.5
1936,19.360,204.1,159.4,-266.1
1937,19.370,197.1,151.4,-280.3
1938,19.380,183.1,142.5,-293.5
1939,19.390,168.8,134.2,-305.0
1940,19.400,198.2,126.8,-307.7
1941,19.410,243.6,118.7,-301.1
1942,19.420,306.7,104.1,-292.5
1943,19.430,203.1,107.0,-278.3
1944,19.440,162.8,107.2,-262.2
1945,19.450,126.8,103.8,-249.5
1946,19.460,109.9,102.7,-237.8
1947,19.470,109.9,101.1,-228.3
1948,19.480,101.1,97.8,-219.7
1949,19.490,89.4,92.2,-212.3
1950,19.500,59.3,86.5,-206.1
1951,19.510,59.9,76.0,-200.4
1952,19.520,55.4,66.4,-194.9
1953,19.530,45.4,60.0,-190.0
1954,19.540,42.6,52.3,-185.4
1955,19.550,37.5,43.3,-180.0
1956,19.560,40.9,32.3,-173.2
1957,19.570,48.4,19.7,-166.4
1958,19.580,42.5,7.5,-159.7
1959,19.590,24.9,-3.1,-152.8
1960,19.600,15.4,-12.4,-147.2
1961,19.610,7.8,-19.1,-142.6
1962,19.620,32.0,-29.2,-138.4
1963,19.630,4.5,-33.8,-133.2
1964,19.640,-5.4,-40.3,-128.6
1965,19.650,-2.2,-47.5,-124.9
1966,19.660,-4.3,-54.2,-122.8
1967,19.670,-7.8,-59.5,-121.2
1968,19.680,-12.2,-63.1,-120.8
1969,19.690,-13.4,-64.2,-121.3
1970,19.700,-15.6,-64.1,-122.9
1971,19.710,-23.0,-62.8,-123.7
1972,19.720,-38.3,-61.4,-125.1
1973,19.730,-48.7,-60.1,-125.9
1974,19.740,-59.4,-59.3,-126.9
1975,19.750,-67.0,-58.8,-128.1
1976,19.760,-77.5,-58.0,-130.3
1977,19.770,-81.8,-57.6,-132.9
1978,19.780,-88.1,-56.8,-135.9
1979,19.790,-106.3,-54.9,-140.4
1980,19.800,-110.2,-53.2,-144.4
1981,19.810,-100.8,-53.1,-148.7
1982,19.820,-94.7,-53.5,-151.5
1983,19.830,-86.4,-56.0,-155.0
1984,19.840,-83.6,-58.7,-158.0
1985,19.850,-65.4,-64.5,-161.1
1986,19.860,-40.1,-72.4,-164.2
1987,19.870,-9.2,-82.8,-166.1
1988,19.880,19.5,-95.2,-166.3
1989,19.890,38.1,-108.0,-164.8
1990,19.900,56.9,-122.6,-162.0
1991,19.910,76.3,-137.9,-157.4
1992,19.920,100.9,-154.1,-150.8
1993,19.930,124.9,-170.5,-141.4
1994,19.940,145.8,-186.8,-131.8
1995,19.950,176.4,-204.1,-121.9
1996,19.960,200.5,-220.6,-111.1
1997,19.970,242.7,-237.8,-98.9
1998,19.980,306.0,-256.2,-83.9
1999,19.990,349.6,-270.8,-64.9
2000,20.000,358.6,-279.1,-42.8
2001,20.010,371.9,-285.6,-19.7
2002,20.020,375.9,-289.6,4.4
2003,20.030,376.6,-292.2,28.6
2004,20.040,368.7,-292.3,54.4
2005,20.050,351.9,-289.2,80.7
2006,20.060,352.8,-285.1,105.6
2007,20.070,382.2,-280.4,128.5
2008,20.080,414.2,-271.7,149.7
2009,20.090,426.3,-257.7,168.2
2010,20.100,403.1,-236.4,185.2
2011,20.110,327.1,-209.4,200.8
2012,20.120,288.3,-188.0,213.1
2013,20.130,224.8,-166.8,224.5
2014,20.140,157.0,-150.1,234.6
2015,20.150,127.1,-139.0,244.4
2016,20.160,148.6,-133.7,247.6
2017,20.170,270.8,-136.3,240.8
2018,20.180,250.2,-119.8,235.8
2019,20.190,212.3,-105.3,226.4
2020,20.200,118.7,-88.3,218.6
2021,20.210,32.2,-77.3,211.2
2022,20.220,2.3,-76.8,204.4
2023,20.230,28.1,-81.6,197.9
2024,20.240,50.4,-82.6,192.9
2025,20.250,57.1,-81.0,187.6
2026,20.260,26.2,-76.4,184.8
2027,20.270,16.5,-76.7,181.3
2028,20.280,-15.6,-76.7,178.6
2029,20.290,-39.1,-79.1,176.1
2030,20.300,-39.5,-84.6,174.6
2031,20.310,-9.2,-90.9,173.5
2032,20.320,23.4,-93.5,172.7
2033,20.330,47.6,-92.0,171.8
2034,20.340,49.0,-87.2,169.4
2035,20.350,45.3,-81.8,166.1
2036,20.360,37.6,-75.6,163.1
2037,20.370,39.7,-69.5,160.2
2038,20.380,36.4,-62.0,157.8
2039,20.390,37.5,-54.4,154.4
2040,20.400,39.4,-44.4,151.1
2041,20.410,25.4,-30.8,147.2
2042,20.420,11.0,-16.6,143.6
2043,20.430,8.6,-5.0,140.0
2044,20.440,8.8,4.4,136.8
2045,20.450,11.5,11.3,133.9
2046,20.460,5.1,17.8,132.3
2047,20.470,-4.2,23.1,131.2
2048,20.480,-13.9,27.8,130.6
2049,20.490,-21.2,32.9,131.0
2050,20.500,-22.6,37.7,129.9
2051,20.510,-31.1,43.3,128.6
2052,20.520,-36.4,48.9,128.4
2053,20.530,-40.0,54.3,129.5
2054,20.540,-39.7,58.2,131.0
2055,20.550,-28.9,60.5,133.1
2056,20.560,-21.0,62.8,135.7
2057,20.570,-17.1,65.3,138.5
2058,20.580,-4.8,67.0,141.5
2059,20.590,-2.2,69.3,143.4
2060,20.600,9.3,70.6,144.5
2061,20.610,11.8,72.5,144.6
2062,20.620,5.6,75.5,144.0
2063,20.630,21.2,76.2,141.1
2064,20.640,35.0,78.4,138.1
2065,20.650,42.3,81.5,133.9
2066,20.660,48.5,85.4,129.5
2067,20.670,54.3,90.1,124.6
2068,20.680,57.1,95.6,118.5
2069,20.690,67.4,100.2,111.3
2070,20.700,82.8,104.1,103.5
2071,20.710,97.0,107.5,94.4
2072,20.720,102.5,111.1,85.3
2073,20.730,110.7,114.0,75.1
2074,20.740,114.0,117.2,65.5
2075,20.750,124.8,119.4,56.5
2076,20.760,129.1,121.6,47.7
2077,20.770,128.1,123.1,38.5
2078,20.780,134.3,122.6,28.9
2079,20.790,140.4,120.8,19.1
2080,20.800,138.0,119.3,9.5
2081,20.810,122.2,119.3,0.1
2082,20.820,115.1,118.9,-8.8
2083,20.830,107.1,118.9,-16.8
2084,20.840,94.2,119.4,-23.3
2085,20.850,78.7,119.8,-30.0
2086,20.860,78.3,118.8,-36.7
2087,20.870,85.9,116.8,-43.5
2088,20.880,91.1,115.1,-49.7
2089,20.890,94.1,113.4,-55.0
2090,20.900,91.6,111.6,-60.0
2091,20.910,83.3,109.7,-64.5
2092,20.920,75.4,107.3,-67.3
2093,20.930,77.3,104.0,-69.3
2094,20.940,71.7,101.9,-70.3
2095,20.950,71.4,99.8,-70.9
2096,20.960,71.2,97.5,-71.2
2097,20.970,66.7,95.7,-72.1
2098,20.980,64.6,93.6,-73.6
2099,20.990,67.1,91.2,-75.5
2100,21.000,74.2,88.4,-77.4
2101,21.010,80.0,85.2,-79.3
2102,21.020,76.8,82.3,-80.7
2103,21.030,67.3,79.6,-82.3
2104,21.040,51.5,77.1,-83.3
2105,21.050,40.3,74.6,-84.7
2106,21.060,36.3,71.9,-85.6
2107,21.070,37.5,68.7,-87.2
2108,21.080,38.3,65.8,-88.0
2109,21.090,32.7,63.7,-88.9
2110,21.100,25.6,62.3,-89.7
