Frame,Time,RightBicepsbrachiicaputbrevis,RightTricepsbrachiicaputlongus,LeftBicepsbrachiicaputbrevis,LeftTricepsbrachiicaputlongus,RightTrapeziusdescendens,LeftTrapeziusdescendens,RightLatissimusDorsi,LeftLatissimusDorsi,
12808,12.808,-0.058070,0.009813,-0.034112,0.033251,-0.106753,0.236251,0.215757,-0.108976,
12809,12.809,-0.131438,0.046458,-0.021593,0.041207,-0.187610,0.384939,0.136274,-0.126307,
12810,12.810,-0.179832,0.051497,-0.007028,0.048417,-0.281758,0.411743,0.022446,-0.120968,
12811,12.811,-0.300165,0.029935,-0.000781,0.019871,-0.244188,0.435945,-0.083969,-0.106446,
12812,12.812,-0.348395,0.034312,0.004929,0.004683,-0.094664,0.413268,-0.097364,-0.084319,
12813,12.813,-0.423542,-0.005165,0.004027,0.019712,0.007124,0.270840,-0.008919,-0.064206,
12814,12.814,-0.464844,-0.031047,0.017120,0.033614,0.025812,0.104246,0.140610,-0.038695,
12815,12.815,-0.478047,-0.025595,0.036305,0.014335,0.042880,-0.052432,0.242100,-0.015565,
12816,12.816,-0.490257,-0.057042,0.036355,-0.030079,0.052360,-0.138517,0.236930,-0.011899,
12817,12.817,-0.550902,-0.087241,0.029625,-0.039998,-0.146228,-0.362192,0.218251,-0.002974,
12818,12.818,-0.586420,-0.066802,0.041336,-0.022655,-0.389824,-0.451446,0.134105,0.005267,
12819,12.819,-0.677504,-0.041005,0.043886,-0.042541,-0.487931,-0.261730,0.088390,0.007747,
12820,12.820,-0.695764,0.008950,0.042550,-0.044318,-0.398213,0.009423,0.019219,0.010050,
12821,12.821,-0.693370,0.059083,0.037992,-0.036080,-0.045371,0.189900,-0.017957,0.004063,
12822,12.822,-0.693199,0.001078,0.033914,-0.037282,0.387529,0.288439,-0.005758,0.013462,
12823,12.823,-0.729876,-0.084738,0.027497,-0.034279,0.678560,0.318307,0.005306,0.025398,
12824,12.824,-0.796609,-0.096012,0.026835,-0.016585,0.837558,0.182951,0.015586,0.036139,
12825,12.825,-0.845405,-0.064669,0.028339,-0.004457,0.790188,0.059973,-0.026853,0.043157,
12826,12.826,-0.878988,-0.073992,0.021537,0.002592,0.659890,-0.007014,-0.081000,0.024314,
12827,12.827,-0.911713,-0.117119,0.015564,0.031445,0.541552,0.013484,-0.116200,0.016293,
12828,12.828,-0.890877,-0.124982,0.008224,0.052244,0.361726,-0.041772,-0.096841,0.043616,
12829,12.829,-0.884091,-0.132175,0.001336,0.042174,0.132418,-0.058348,-0.079431,0.025584,
12830,12.830,-0.907020,-0.087036,-0.010518,0.046154,-0.016275,-0.012422,-0.127546,-0.004127,
12831,12.831,-0.874573,-0.010552,-0.028867,0.019822,-0.097141,0.001514,-0.146972,-0.000200,
12832,12.832,-0.874106,-0.041702,-0.055877,-0.034170,-0.170417,-0.036155,-0.117831,0.010629,
12833,12.833,-0.954471,-0.051345,-0.059190,-0.088169,-0.192131,-0.001611,-0.059249,0.000798,
12834,12.834,-0.922890,-0.060323,-0.062164,-0.080470,-0.211710,0.029603,-0.004676,0.009522,
12835,12.835,-0.868611,-0.084141,-0.059089,-0.086291,-0.192542,0.001459,0.030929,0.006708,
12836,12.836,-0.778815,-0.091896,-0.061598,-0.103045,-0.175042,-0.023793,0.037379,-0.020637,
12837,12.837,-0.697371,-0.099056,-0.068714,-0.118373,-0.159030,-0.046364,-0.003621,0.033885,
12838,12.838,-0.626322,-0.058924,-0.075219,-0.113155,-0.144342,-0.066849,-0.083804,0.025940,
12839,12.839,-0.488847,0.020225,-0.052673,-0.099565,-0.131082,-0.124349,-0.164688,0.004458,
12840,12.840,-0.359290,0.076991,-0.031888,-0.071374,-0.118962,-0.162524,-0.134014,0.010727,
12841,12.841,-0.244718,0.045300,-0.045683,-0.016506,-0.108160,-0.126126,0.007687,0.016329,
12842,12.842,-0.180259,0.054261,-0.018584,0.054171,-0.098298,-0.028341,0.230903,0.021441,
12843,12.843,-0.090865,0.045110,0.014062,0.120517,-0.106611,0.041699,0.498843,0.016561,
12844,12.844,-0.012283,0.036774,0.018239,0.094580,-0.083004,0.079798,0.823297,0.003202,
12845,12.845,0.028681,0.029019,-0.001999,0.039796,-0.075672,0.068517,0.866820,-0.000823,
12846,12.846,0.063265,-0.016952,-0.027730,0.004079,-0.069038,0.058314,0.668481,-0.011771,
12847,12.847,0.115606,-0.035302,-0.037919,-0.028350,-0.063074,0.048802,0.416379,-0.021741,
12848,12.848,0.202832,-0.009940,-0.047071,-0.045844,-0.046945,0.022763,0.121424,-0.013122,
12849,12.849,0.284027,0.051865,-0.072103,-0.040692,-0.032299,-0.000808,-0.235409,-0.005188,
12850,12.850,0.329256,0.093689,-0.075675,-0.036078,-0.027672,-0.050744,-0.571380,-0.007754,
12851,12.851,0.368876,0.100119,-0.084865,-0.040666,-0.015628,-0.057318,-0.789635,0.012369,
12852,12.852,0.404140,0.120004,-0.060591,-0.037051,-0.019003,-0.040020,-0.908630,0.009471,
12853,12.853,0.435015,0.150895,-0.038064,-0.012128,-0.009052,-0.066787,-0.872719,0.001979,
12854,12.854,0.557407,0.155361,-0.005613,0.010438,0.011871,-0.129944,-0.774311,0.022024,
12855,12.855,0.599909,0.138364,0.015804,0.007144,0.020129,-0.086837,-0.625151,0.008010,
12856,12.856,0.749937,0.074163,0.019105,0.009426,0.022673,-0.032133,-0.435244,-0.004711,
12857,12.857,0.802194,0.029791,0.007684,-0.013259,0.016268,0.003748,-0.262496,0.001525,
12858,12.858,0.768636,-0.010514,0.010291,0.013473,-0.002028,0.023651,-0.060482,0.003224,
12859,12.859,0.775794,-0.061476,0.030449,0.023942,-0.034264,0.041876,0.075279,-0.017573,
12860,12.860,0.816995,-0.056278,0.043499,0.020328,-0.074008,0.037391,0.149222,-0.025985,
12861,12.861,0.825078,-0.122134,0.050132,0.058946,-0.100625,0.033329,0.261325,-0.023817,
12862,12.862,0.861752,-0.132166,0.060621,0.031915,-0.105319,0.047114,0.241058,-0.017350,
12863,12.863,0.846545,-0.125910,0.041503,0.036170,-0.083080,0.051537,0.222713,-0.011351,
12864,12.864,0.926762,-0.091883,0.038442,0.022432,-0.038817,0.041065,0.172445,-0.009525,
12865,12.865,1.002339,-0.022104,0.031122,0.010029,0.014362,0.031333,0.096102,-0.011180,
12866,12.866,1.074302,0.023890,0.032434,0.027573,0.050046,0.039831,-0.001174,-0.012610,
12867,12.867,1.108527,0.031192,0.037303,0.043391,0.069405,0.053052,-0.064526,-0.019437,
12868,12.868,1.048916,0.037657,0.024739,0.027907,0.051823,0.035175,-0.076384,-0.020461,
12869,12.869,1.015244,0.015227,0.013339,0.008204,0.024885,0.023477,-0.066623,-0.019253,
12870,12.870,1.022802,-0.004949,0.013934,-0.009631,0.019747,0.000711,-0.038817,-0.020056,
12871,12.871,1.096175,-0.011511,0.006912,0.005359,-0.002464,-0.020152,0.020908,-0.026277,
12872,12.872,1.081705,-0.007046,0.009365,0.014937,-0.038392,-0.044842,0.059314,-0.025260,
12873,12.873,1.008017,-0.022300,0.024343,0.012517,-0.023594,-0.041626,0.137013,-0.025743,
12874,12.874,0.908523,-0.010089,0.017026,0.000160,0.016660,-0.020895,0.230350,-0.033318,
12875,12.875,0.818674,0.048967,0.014344,-0.007919,0.054245,-0.023842,0.267624,-0.030071,
12876,12.876,0.772266,0.073885,0.004455,0.009736,0.088127,-0.036536,0.324738,-0.019591,
12877,12.877,0.707166,0.049586,0.015711,0.021647,0.109843,-0.003270,0.293211,-0.006931,
12878,12.878,0.678218,-0.001066,0.028950,-0.003474,0.105398,0.059465,0.264402,0.001619,
12879,12.879,0.633836,-0.047070,0.030164,-0.007076,0.086438,0.067705,0.238191,0.015586,
12880,12.880,0.619702,-0.042204,0.027852,0.013307,0.068903,0.059558,0.183300,0.028670,
12881,12.881,0.593058,-0.027109,0.013386,0.010151,0.034666,0.052142,0.161761,0.040535,
12882,12.882,0.574014,-0.013329,-0.015078,-0.007555,0.002614,0.032543,0.129312,0.063578,
12883,12.883,0.562219,-0.018205,-0.027442,-0.019183,-0.010458,-0.055934,0.052752,0.073439,
12884,12.884,0.556651,0.001502,-0.038733,-0.050280,-0.036939,-0.220516,0.021508,0.058603,
12885,12.885,0.556956,0.019366,-0.035937,-0.046300,-0.080875,-0.243104,-0.026112,0.050535,
12886,12.886,0.550665,0.055547,-0.009227,-0.018734,-0.122682,-0.223060,-0.052338,0.052959,
12887,12.887,0.562842,0.050530,0.001281,-0.000947,-0.096929,-0.204896,-0.029425,0.037441,
12888,12.888,0.566282,-0.007164,0.010770,0.021746,-0.054027,-0.188447,-0.022754,0.015067,
12889,12.889,0.586340,-0.077929,0.013354,0.018569,-0.001701,-0.142907,-0.016618,-0.005611,
12890,12.890,0.599086,-0.068648,0.005008,0.010170,0.033280,-0.018006,-0.034134,-0.024613,
12891,12.891,0.615654,-0.008394,0.002468,0.012311,0.065154,0.099456,-0.071173,-0.017208,
12892,12.892,0.626561,0.030581,0.004510,0.000972,0.082176,0.175777,-0.114339,-0.001505,
12893,12.893,0.650743,0.066116,0.014550,0.006958,0.087042,0.245280,-0.119330,-0.019791,
12894,12.894,0.628680,0.072611,0.034982,0.019949,0.062497,0.257829,-0.134258,-0.012355,
12895,12.895,0.522659,0.078565,0.026843,0.008030,0.040227,0.292367,-0.128577,0.021458,
12896,12.896,0.236592,0.158908,-0.000444,0.006359,0.012103,0.282045,-0.105927,0.035962,
12897,12.897,-0.434527,0.147792,-0.025903,0.007522,-0.028159,0.253568,-0.045638,0.031674,
12898,12.898,-0.900414,0.096100,-0.022770,0.006184,-0.012377,0.175865,0.083553,0.035683,
12899,12.899,-0.758743,0.068127,-0.019917,-0.006453,-0.007700,0.081950,0.212537,0.017733,
12900,12.900,-0.796594,0.060013,-0.017158,0.012053,0.005499,0.018797,0.295755,0.014670,
12901,12.901,-0.673102,0.021426,-0.004724,0.044272,0.009455,0.007171,0.279647,0.017700,
12902,12.902,-0.698295,-0.070664,0.006554,0.013394,0.006029,-0.086838,0.181654,0.020583,
12903,12.903,-0.718516,-0.183922,0.008735,-0.006631,-0.010217,-0.124649,0.016972,0.027995,
12904,12.904,-0.850425,-0.168257,0.007064,-0.024763,-0.030854,-0.113223,-0.184736,0.034722,
12905,12.905,-0.862298,-0.070517,-0.007910,-0.061124,-0.022526,-0.123629,-0.319942,0.012366,
12906,12.906,-0.774948,-0.057578,-0.009634,-0.046745,-0.005060,-0.133135,-0.343847,-0.020528,
12907,12.907,-0.868182,-0.045737,0.011121,-0.024759,-0.011411,-0.141719,-0.320593,-0.016041,
12908,12.908,-0.951204,-0.014327,0.014094,-0.004841,-0.005046,-0.086963,-0.299169,-0.019861,
12909,12.909,-0.953275,-0.004572,0.007079,0.020514,0.008247,-0.093886,-0.279428,-0.045173,
12910,12.910,-1.019732,0.090589,0.022904,-0.002512,-0.010092,-0.100019,-0.227685,-0.048344,
12911,12.911,-1.019477,0.153966,0.017066,-0.011333,-0.047026,-0.140653,-0.211176,-0.033429,
12912,12.912,-1.072748,0.096698,0.015442,0.029787,-0.020123,-0.145679,-0.140399,-0.036104,
12913,12.913,-1.416635,0.044860,0.030889,0.035545,-0.005263,-0.072720,-0.025636,-0.048424,
12914,12.914,-1.657399,0.016772,0.024982,0.009013,0.017241,0.084018,0.082371,-0.054980,
12915,12.915,-1.654595,-0.008703,0.008398,0.004306,0.037726,0.151399,0.180405,-0.048861,
12916,12.916,-1.593280,-0.000417,0.001944,0.008698,0.049112,0.131285,0.168433,-0.061859,
12917,12.917,-1.617372,-0.081077,0.014751,0.015286,0.066608,0.073663,0.195306,-0.064037,
12918,12.918,-1.486461,-0.158876,0.016908,0.003454,0.064098,0.055216,0.161000,-0.058952,
12919,12.919,-1.369434,-0.127204,0.011438,0.007011,0.037994,0.071881,0.130068,-0.042022,
12920,12.920,-1.133838,-0.079255,0.003082,0.016803,0.028214,0.086985,0.101823,-0.012749,
12921,12.921,-0.981888,-0.018242,-0.004417,0.013896,-0.000667,0.072949,0.076042,-0.016645,
12922,12.922,-0.846663,0.036990,-0.025138,-0.005222,-0.019989,0.060254,0.037060,-0.013125,
12923,12.923,-0.727116,0.073095,-0.058028,-0.017562,-0.008820,0.025581,-0.012576,-0.003342,
12924,12.924,-0.621834,0.092975,-0.079902,-0.015356,0.001120,-0.005662,-0.044744,0.023685,
12925,12.925,-0.530228,0.099334,-0.059840,-0.009266,-0.007648,-0.015191,-0.038804,0.020073,
12926,12.926,-0.413637,0.073425,-0.012386,0.000033,-0.004980,-0.023847,-0.022743,0.043030,
12927,12.927,-0.345455,0.049904,0.006973,-0.011768,0.012154,-0.031635,-0.008187,0.045830,
12928,12.928,-0.257272,0.107828,0.001290,0.005224,0.018574,-0.038698,-0.012496,0.048450,
12929,12.929,-0.181898,0.100557,-0.003887,0.020848,0.016331,-0.032215,-0.016397,0.046000,
12930,12.930,-0.143615,0.022733,-0.018222,0.006683,0.006816,-0.014742,-0.034592,0.034750,
12931,12.931,-0.090654,-0.049756,-0.022603,-0.006285,-0.011982,-0.009397,0.001563,0.028541,
12932,12.932,-0.048050,-0.153803,-0.026490,-0.004553,-0.044486,0.005240,0.074009,0.019129,
12933,12.933,-0.014678,-0.111901,-0.022951,-0.012155,-0.075452,-0.016215,0.188317,0.020677,
12934,12.934,0.010290,-0.099156,-0.026174,-0.032957,-0.055544,-0.027656,0.233660,0.012902,
12935,12.935,0.042941,0.004613,-0.017387,-0.030088,-0.022601,-0.016674,0.246949,0.005735,
12936,12.936,0.050062,0.074352,0.012730,-0.005366,-0.000287,-0.000114,0.183135,-0.013468,
12937,12.937,0.067905,0.036936,0.016667,0.017701,-0.019861,0.008957,0.032787,-0.021834,
12938,12.938,0.062307,0.071830,0.013173,0.032671,-0.015911,-0.015537,-0.110365,-0.019746,
12939,12.939,0.065329,0.062077,0.010037,0.030063,-0.032021,-0.005620,-0.203890,-0.022216,
12940,12.940,0.061946,0.015447,0.012993,0.032516,-0.004735,-0.038681,-0.255351,-0.020454,
12941,12.941,0.040897,-0.044184,0.015750,0.021434,0.020794,-0.034469,-0.271635,-0.022579,
12942,12.942,0.026149,-0.066772,-0.001475,-0.000975,0.030620,-0.022734,-0.258773,-0.027833,
12943,12.943,0.006479,-0.130229,0.000761,-0.003789,0.021663,-0.004713,-0.120854,-0.020366,
12944,12.944,-0.017648,-0.172841,0.019245,0.004379,0.007685,-0.001612,-0.029160,-0.002449,
12945,12.945,-0.037829,-0.180110,0.036562,0.011710,0.009710,0.018919,0.020542,0.004637,
12946,12.946,-0.071044,-0.144045,0.038844,-0.021909,0.002785,0.004824,0.096455,-0.002092,
12947,12.947,-0.098822,-0.098284,0.008314,-0.036259,-0.003506,-0.027972,0.137678,-0.012368,
12948,12.948,-0.138688,-0.068523,-0.031367,-0.023031,-0.016632,-0.015324,0.124935,-0.003196,
12949,12.949,-0.173849,-0.009425,-0.026031,-0.011164,-0.031938,0.012019,0.044297,-0.005015,
12950,12.950,-0.211339,0.030010,-0.021176,-0.000328,-0.042165,0.022171,-0.028714,-0.006711,
12951,12.951,-0.251030,0.051621,-0.007832,-0.003502,-0.044178,0.018200,-0.095134,0.013928,
12952,12.952,-0.292207,0.045360,-0.003777,-0.000569,-0.022435,0.008619,-0.103941,0.010879,
12953,12.953,-0.334982,0.016155,-0.014406,-0.008660,-0.019884,-0.000341,-0.096463,0.008023,
12954,12.954,-0.379090,0.032038,-0.030600,-0.001386,-0.006630,0.011184,-0.075618,0.025130,
12955,12.955,-0.424104,0.046443,-0.009567,0.005180,-0.019500,0.003803,-0.057015,0.013849,
12956,12.956,-0.465799,0.059762,-0.001222,0.019327,-0.031208,-0.019416,-0.028499,0.023911,
12957,12.957,-0.507685,0.048078,0.006285,0.017425,-0.021619,-0.047035,-0.013254,0.021977,
12958,12.958,-0.545736,0.051878,0.013139,0.019096,-0.024016,-0.102035,0.020050,0.016842,
12959,12.959,-0.598687,0.062083,0.019510,0.014525,-0.029582,-0.094358,0.041572,0.018307,
12960,12.960,-0.618958,0.065426,0.021665,0.004899,-0.053006,-0.030254,0.053072,0.014185,
12961,12.961,-0.598694,0.074095,0.023678,-0.011528,-0.102994,-0.021720,0.063719,0.015323,
12962,12.962,-0.493000,0.057371,0.025511,-0.022728,-0.067904,-0.045360,0.073533,0.004979,
12963,12.963,-0.206001,0.046558,0.024439,-0.028833,-0.023157,-0.024471,0.070866,0.009034,
12964,12.964,0.082885,0.032587,0.023501,-0.008389,-0.006110,-0.005581,0.101467,0.002784,
12965,12.965,0.255873,0.034628,0.029348,0.005266,-0.001179,0.070552,0.138218,0.001803,
12966,12.966,0.331564,0.039787,0.015924,-0.002065,-0.074197,0.101349,0.124697,0.000849,
12967,12.967,0.471058,0.019902,0.010638,-0.008723,-0.230949,0.110460,0.085752,-0.005526,
12968,12.968,0.596962,-0.021086,0.005897,-0.002691,-0.253548,0.101424,0.070640,-0.002909,
12969,12.969,0.650345,-0.050181,-0.004400,-0.000902,-0.111554,0.093317,0.095522,0.000917,
12970,12.970,0.860921,-0.023400,0.008477,-0.006057,0.054771,0.071686,0.082861,0.010357,
12971,12.971,1.059936,-0.008798,0.000372,-0.004612,0.211293,0.039083,0.047215,0.004269,
12972,12.972,1.061481,-0.021784,-0.006897,-0.003346,0.312651,0.009464,0.003897,0.005452,
12973,12.973,1.225434,-0.017677,-0.002462,-0.002263,0.330778,-0.017477,-0.036747,0.010871,
12974,12.974,1.128615,-0.013909,0.001659,0.000849,0.313787,-0.032254,-0.062989,0.000727,
12975,12.975,1.085842,-0.023549,0.003054,-0.014982,0.298369,-0.045822,-0.106356,0.018995,
12976,12.976,1.128924,0.009569,0.010761,-0.026250,0.256600,-0.050032,-0.123466,0.021508,
12977,12.977,1.206294,0.014069,0.012147,-0.024328,0.193440,-0.024953,-0.117848,0.010507,
12978,12.978,1.244213,-0.005803,0.020534,-0.007689,0.112987,-0.028436,-0.112717,0.008604,
12979,12.979,1.219195,0.049013,0.026408,-0.001159,0.040168,-0.073641,-0.090331,0.021758,
12980,12.980,1.225968,0.103863,0.018554,0.008925,-0.007176,-0.170886,-0.069977,0.003267,
12981,12.981,1.208902,0.111123,0.011341,0.018139,-0.050352,-0.323885,-0.044183,0.020621,
12982,12.982,1.149430,0.117635,0.004616,0.016368,-0.136539,-0.222257,-0.020720,0.014108,
12983,12.983,1.139693,0.088378,0.004317,0.011725,-0.240204,-0.092679,0.012773,0.028398,
12984,12.984,1.114367,0.083201,0.002330,0.002016,-0.337631,-0.042273,0.070634,0.019163,
12985,12.985,1.111263,0.010546,-0.003994,0.000758,-0.325178,-0.057524,0.110186,-0.002790,
12986,12.986,1.064551,-0.062199,-0.004182,-0.002526,-0.244622,0.039859,0.160373,0.000097,
12987,12.987,1.025023,-0.204308,-0.011277,-0.001565,-0.108872,0.128523,0.205903,-0.024619,
12988,12.988,0.940336,-0.305916,-0.009591,0.001103,-0.016302,0.255530,0.211856,-0.034450,
12989,12.989,0.885311,-0.250395,0.005111,-0.004862,0.034215,0.339980,0.174735,-0.037332,
12990,12.990,0.838740,-0.166312,0.015898,-0.010156,0.110856,0.263772,0.102107,-0.073007,
12991,12.991,0.799787,-0.059261,0.010889,0.000456,0.180589,0.194366,0.050102,-0.068272,
12992,12.992,0.768205,0.037948,0.009631,0.011050,0.193346,0.156744,-0.016085,-0.037504,
12993,12.993,0.724346,0.025418,0.005280,0.006902,0.159117,0.168329,-0.076295,-0.017550,
12994,12.994,0.671045,-0.009085,-0.015532,0.003090,0.086447,0.158145,-0.130617,-0.028369,
12995,12.995,0.624216,-0.019372,-0.030463,0.008590,-0.036680,0.110884,-0.165766,-0.018540,
12996,12.996,0.604693,0.009097,-0.022361,0.003273,-0.120541,0.050640,-0.184657,-0.015645,
12997,12.997,0.539313,0.017781,-0.019960,0.004019,-0.105088,-0.035304,-0.143331,-0.012934,
12998,12.998,0.456700,0.010124,-0.022120,0.004769,-0.090982,-0.046666,-0.073630,0.009398,
12999,12.999,0.382152,0.031553,-0.028187,-0.006807,-0.027678,-0.036158,-0.044975,0.006527,
13000,13.000,0.346509,0.076878,-0.018859,-0.005171,0.030042,-0.026418,-0.036259,0.014665,
13001,13.001,0.267935,0.082861,-0.023910,-0.009777,0.061375,-0.034756,-0.028475,0.002325,
13002,13.002,0.227676,0.077833,-0.025376,-0.002869,0.108972,-0.042239,-0.007202,0.008907,
13003,13.003,0.167623,0.073222,-0.023986,0.008447,0.117900,-0.034812,0.051116,-0.005328,
13004,13.004,0.066843,0.068884,-0.020240,0.013016,0.110524,-0.053658,0.074360,-0.029573,
13005,13.005,-0.023812,0.048984,-0.014626,0.011703,0.103980,-0.129398,0.067110,-0.039444,
13006,13.006,-0.102000,-0.005632,-0.009323,0.012932,0.059397,-0.201339,0.060518,-0.024649,
13007,13.007,-0.199576,-0.076182,-0.015713,0.009752,0.019069,-0.266545,0.089662,-0.011028,
13008,13.008,-0.288625,-0.104605,-0.019941,0.004529,-0.028345,-0.256385,0.063032,-0.003821,
13009,13.009,-0.365487,-0.095967,-0.019294,0.007282,-0.034118,-0.137485,0.029176,0.002702,
13010,13.010,-0.462085,-0.056871,-0.008701,0.009862,-0.039235,0.015053,-0.036992,0.012762,
13011,13.011,-0.476392,0.007219,0.014212,0.012079,-0.022776,0.117258,-0.084361,0.010806,
13012,13.012,-0.586577,0.033069,0.043863,0.010061,-0.036583,0.135858,-0.162000,0.009018,
13013,13.013,-0.687511,0.040810,0.023777,0.000618,-0.057779,0.152499,-0.214155,0.004336,
13014,13.014,-0.664637,0.076226,0.005526,-0.000708,-0.060439,0.137081,-0.223769,0.005558,
13015,13.015,-0.707610,0.069579,-0.004446,0.000538,-0.048404,0.095323,-0.180842,0.016759,
13016,13.016,-0.896547,-0.007114,-0.013411,-0.002582,-0.037617,0.057425,-0.142036,0.012032,
13017,13.017,-0.692539,-0.059436,-0.021739,-0.003493,-0.034254,-0.023236,-0.092643,0.010523,
13018,13.018,-0.712931,-0.040205,-0.015517,0.000666,-0.025273,-0.022164,-0.007264,0.009843,
13019,13.019,-0.704469,0.006876,-0.008461,-0.000070,-0.028115,-0.032469,0.063579,0.008514,
13020,13.020,-0.640224,0.049668,0.002473,0.000896,-0.020917,-0.003880,0.072752,0.009407,
13021,13.021,-0.628659,0.057058,-0.020228,-0.004228,-0.014364,0.004847,0.063876,0.008280,
13022,13.022,-0.660986,0.049543,-0.035354,-0.007651,-0.032790,-0.002986,0.024549,0.012725,
13023,13.023,-0.688458,0.055531,-0.010907,-0.005813,-0.040070,-0.024364,0.045557,0.025500,
13024,13.024,-0.712061,0.049311,-0.014370,0.003141,-0.046704,-0.043524,0.038793,0.027279,
13025,13.025,-0.732144,0.022307,-0.041678,0.009557,-0.077459,-0.037586,0.021010,0.015351,
13026,13.026,-0.779839,-0.002338,-0.060029,0.001926,-0.117320,-0.032185,0.025829,0.025943,
13027,13.027,-0.822107,-0.042495,-0.063508,-0.013649,-0.090927,-0.046340,0.030136,0.010640,
13028,13.028,-0.859464,-0.080112,-0.036737,-0.006892,-0.018496,-0.050545,0.034117,0.004462,
13029,13.029,-0.823871,-0.085244,-0.011657,-0.000616,0.033205,-0.054313,0.013746,-0.001197,
13030,13.030,-0.811763,-0.063595,0.004447,-0.013448,0.061165,-0.043472,0.016903,-0.002928,
13031,13.031,-0.781556,-0.043958,0.006975,-0.011555,0.086507,-0.033791,0.019709,-0.010602,
13032,13.032,-0.753914,-0.026228,0.009283,-0.015920,0.093743,-0.019201,0.052294,-0.006598,
13033,13.033,-0.697569,-0.010233,-0.028365,-0.014373,0.057709,0.010716,0.056335,0.004710,
13034,13.034,-0.646486,0.004204,-0.044721,-0.005395,0.024842,-0.049394,0.028114,0.012342,
13035,13.035,-0.561345,0.033833,-0.040441,0.002569,0.018493,-0.161566,0.009776,0.016405,
13036,13.036,-0.463500,0.053224,-0.027687,0.005784,0.044557,-0.176845,0.012776,0.010149,
13037,13.037,-0.349313,0.063429,-0.024229,0.012377,0.010334,-0.079581,0.009723,0.002402,
13038,13.038,-0.242804,0.046302,-0.013839,0.008300,-0.029676,0.034139,-0.020551,-0.013309,
13039,13.039,-0.197436,0.024783,0.022108,0.001527,-0.013910,0.110728,0.007166,0.002289,
13040,13.040,-0.156896,0.005088,0.094442,0.004388,-0.009239,0.124704,0.024963,0.012481,
13041,13.041,-0.141907,-0.032573,0.187964,0.007075,-0.022487,0.137135,0.034307,-0.000522,
13042,13.042,-0.148083,-0.059442,0.275962,0.009438,0.005392,0.102393,0.042476,-0.005557,
13043,13.043,-0.102931,-0.064368,0.241171,0.010268,0.030720,0.112422,0.049879,-0.003958,
13044,13.044,-0.125368,-0.042556,0.167991,0.007366,0.020837,0.083698,0.041844,-0.005208,
13045,13.045,-0.146901,0.001219,0.082307,0.009192,0.011924,0.057484,0.052289,-0.003913,
13046,13.046,-0.129014,-0.004754,0.024561,0.005769,0.009082,0.049315,0.053714,-0.011566,
13047,13.047,-0.125800,0.021607,-0.006745,0.005548,0.026306,0.027539,0.062593,-0.008388,
13048,13.048,-0.102874,0.016664,-0.016354,0.006860,0.024125,-0.005231,0.064034,-0.020421,
13049,13.049,-0.063936,-0.023300,-0.025085,0.004452,0.022072,-0.011292,0.047120,-0.015163,
13050,13.050,-0.016726,-0.018274,-0.048477,-0.000662,0.012641,-0.016777,0.022524,0.008048,
13051,13.051,0.012144,0.015356,-0.041363,-0.002726,-0.012958,-0.031419,0.012917,0.005060,
13052,13.052,0.049833,0.019537,-0.047745,-0.013242,-0.067921,-0.097871,0.046141,0.014080,
13053,13.053,0.058993,0.007450,-0.065105,-0.026955,-0.138843,-0.240450,0.068404,0.017033,
13054,13.054,0.119361,0.017980,-0.070241,-0.017483,-0.129811,-0.342358,0.064817,0.019643,
13055,13.055,0.138136,0.020877,-0.055719,0.001296,-0.121622,-0.361041,0.025010,0.008706,
13056,13.056,0.188311,-0.012430,-0.033589,0.008724,-0.098663,-0.546412,-0.022783,-0.009521,
13057,13.057,0.201012,-0.034758,-0.021678,-0.006718,-0.091841,-0.423592,-0.054851,-0.011673,
13058,13.058,0.211336,-0.046960,-0.010969,-0.004591,-0.059762,-0.087816,-0.060314,-0.004847,
13059,13.059,0.258539,-0.029211,-0.007935,0.008499,-0.006936,0.344283,-0.086620,-0.006647,
13060,13.060,0.270575,-0.032734,-0.005302,0.006856,-0.028205,0.518402,-0.100782,-0.008274,
13061,13.061,0.194980,-0.047869,-0.019267,-0.003774,-0.125145,0.571244,-0.069839,-0.002972,
13062,13.062,0.209257,-0.017946,-0.017215,0.003185,-0.333650,0.523386,-0.033694,0.007893,
13063,13.063,0.220803,0.033977,-0.024153,-0.000522,-0.244397,0.392630,0.000253,0.004029,
13064,13.064,0.230188,0.026677,-0.026563,-0.008294,-0.054892,0.353226,0.022370,0.018075,
13065,13.065,0.237552,0.007239,-0.017610,-0.013533,0.215835,0.245318,0.018657,0.012655,
13066,13.066,0.243081,-0.010313,-0.029805,-0.007106,0.395861,0.147040,-0.006470,0.017894,
13067,13.067,0.257678,0.005419,-0.028633,-0.004582,0.428412,-0.001753,-0.042511,0.001106,
13068,13.068,0.250681,0.029431,-0.027642,-0.005272,0.398438,-0.137043,-0.085725,-0.009938,
13069,13.069,0.278776,0.069066,-0.039318,-0.003245,0.371277,-0.112314,-0.126171,-0.007792,
13070,13.070,0.325938,0.074257,-0.019640,-0.003755,0.297592,-0.044982,-0.130889,-0.002108,
13071,13.071,0.291255,0.069498,-0.017158,-0.009008,0.230644,-0.065092,-0.096574,-0.024010,
13072,13.072,0.386843,0.073856,-0.014999,-0.009693,0.129271,-0.194498,-0.074164,-0.015161,
13073,13.073,0.299418,0.045854,-0.017375,-0.003960,0.074071,-0.211029,-0.045895,-0.012428,
