PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
44, 238787172, 36.142173767089844, -85.3449935913086, 117.10258483886719, 9.949243545532227, 0.564100980758667, 0.6367256045341492, 1.1702122688293457, 0.26910626888275146, 0.9445515871047974, 
45, 238803839, 35.996498107910156, -85.34693145751953, 117.27316284179688, 9.967673301696777, 0.5792499780654907, 0.6749067306518555, 0.5836302042007446, 0.3445868492126465, 0.9232034087181091, 
46, 238820506, 35.85598373413086, -85.34739685058594, 117.40876770019531, 9.984188079833984, 0.557490885257721, 0.648023784160614, 0.13882720470428467, 0.38665568828582764, 0.8209317326545715, 
47, 238837173, 35.73676300048828, -85.343017578125, 117.54291534423828, 10.015990257263184, 0.513192892074585, 0.6307677030563354, 0.34871047735214233, 0.5728728175163269, 0.5853205919265747, 
48, 238853840, 35.72658920288086, -85.34524536132812, 117.55670928955078, 10.028496742248535, 0.47740238904953003, 0.6577678918838501, 0.3148248493671417, -0.06861641258001328, 0.3866429030895233, 
49, 238870507, 35.632469177246094, -85.33541107177734, 117.66947937011719, 9.981645584106445, 0.5251052379608154, 0.5124204158782959, -0.12721827626228333, 0.7503688335418701, 0.24396733939647675, 
50, 238887174, 35.455753326416016, -85.3207778930664, 117.85240173339844, 10.005392074584961, 0.5310566425323486, 0.5123734474182129, -0.3953704535961151, 1.2402886152267456, 0.3878338932991028, 
51, 238903841, 35.33512878417969, -85.30484771728516, 117.9648666381836, 9.993513107299805, 0.5651938915252686, 0.5424073934555054, -0.5271733999252319, 1.1644494533538818, 0.11577581614255905, 
52, 238920508, 34.872833251953125, -85.2688217163086, 118.42830657958984, 9.944634437561035, 0.5715486407279968, 0.5828050374984741, 0.17454415559768677, 3.1724722385406494, 0.8701978325843811, 
53, 238937175, 34.42361831665039, -85.24280548095703, 118.86925506591797, 9.94039249420166, 0.5357449054718018, 0.5930487513542175, 0.09168706089258194, 2.667300224304199, 1.1855798959732056, 
54, 238953842, 34.008487701416016, -85.21341705322266, 119.30530548095703, 9.945507049560547, 0.45151421427726746, 0.6646360754966736, 0.07692134380340576, 2.7338674068450928, 0.9705996513366699, 
55, 238970509, 33.6494140625, -85.18358612060547, 119.66592407226562, 9.908060073852539, 0.4369403123855591, 0.7251613140106201, -0.3228480815887451, 2.586236000061035, 0.7035360336303711, 
56, 238987176, 33.4537239074707, -85.15762329101562, 119.84849548339844, 9.903332710266113, 0.4584072232246399, 0.7154442667961121, -0.3523922562599182, 1.9263628721237183, 0.1433478593826294, 
57, 239003843, 33.34592056274414, -85.14110565185547, 119.95600128173828, 9.89111614227295, 0.5394502282142639, 0.6905800104141235, -0.2895771861076355, 1.2062877416610718, 0.0827738419175148, 
58, 239020510, 33.220455169677734, -85.1259765625, 120.09923553466797, 9.920374870300293, 0.5634838938713074, 0.6977976560592651, -0.3418014645576477, 1.1782418489456177, 0.21133680641651154, 
59, 239037177, 33.082237243652344, -85.11212158203125, 120.23204040527344, 9.949291229248047, 0.557000994682312, 0.7180293798446655, -0.16613677144050598, 1.1573545932769775, 0.3301157057285309, 
60, 239053844, 32.86814498901367, -85.10487365722656, 120.45060729980469, 9.931147575378418, 0.5683443546295166, 0.6987285017967224, -0.19355517625808716, 1.028080940246582, 0.882844090461731, 
61, 239070511, 32.558624267578125, -85.09931182861328, 120.76763916015625, 9.951116561889648, 0.5198298692703247, 0.670487642288208, -0.2218315750360489, 1.2075042724609375, 1.358363151550293, 
62, 239087178, 32.39317321777344, -85.11248779296875, 120.92650604248047, 10.006965637207031, 0.4718107283115387, 0.7453826069831848, -0.6294064521789551, -0.1513710469007492, 1.3049606084823608, 
63, 239103845, 32.366031646728516, -85.12271881103516, 120.95220184326172, 10.006786346435547, 0.510849118232727, 0.6199100613594055, -0.8742127418518066, -0.41294077038764954, 0.592389702796936, 
64, 239120512, 32.24025344848633, -85.10543823242188, 121.07621002197266, 9.965550422668457, 0.5267996788024902, 0.6432237029075623, -0.5518896579742432, 1.2784515619277954, 0.16118712723255157, 
65, 239137179, 32.155296325683594, -85.09124755859375, 121.1527328491211, 9.900346755981445, 0.5498826503753662, 0.668509304523468, -0.5298370718955994, 1.022401213645935, 0.08575771749019623, 
66, 239153846, 32.0321044921875, -85.07769775390625, 121.26847839355469, 9.845891952514648, 0.5528468489646912, 0.7044472694396973, -0.8557203412055969, 1.0842688083648682, 0.25619742274284363, 
67, 239170513, 31.989561080932617, -85.08079528808594, 121.30860137939453, 9.856990814208984, 0.5155091881752014, 0.7472224235534668, -0.8397764563560486, 0.008509819395840168, 0.4458722472190857, 
68, 239187180, 31.894559860229492, -85.09239959716797, 121.41553497314453, 9.908185958862305, 0.4934813380241394, 0.651349663734436, -0.5879395008087158, -0.2701755464076996, 0.9608540534973145, 
69, 239203847, 31.800765991210938, -85.113525390625, 121.5003890991211, 10.030734062194824, 0.49471816420555115, 0.6960015892982483, -0.8843041062355042, -0.7598136067390442, 1.2244856357574463, 
70, 239220514, 31.65768051147461, -85.1233139038086, 121.6435775756836, 10.073500633239746, 0.516269326210022, 0.6805557608604431, -1.30697762966156, -0.08176854252815247, 1.0562740564346313, 
71, 239237181, 31.547107696533203, -85.13502502441406, 121.74327087402344, 10.02922534942627, 0.5237514972686768, 0.6478018164634705, -1.5624258518218994, -0.27482423186302185, 0.9521968960762024, 
72, 239253848, 31.323610305786133, -85.12440490722656, 121.94524383544922, 9.977709770202637, 0.5129541158676147, 0.6719671487808228, -1.3214613199234009, 1.185707688331604, 0.7646478414535522, 
73, 239270515, 31.163711547851562, -85.12098693847656, 122.09381103515625, 9.94260025024414, 0.494636207818985, 0.7761569619178772, -1.1432421207427979, 0.6486032009124756, 0.734418511390686, 
74, 239287182, 30.97475814819336, -85.10836029052734, 122.27206420898438, 9.864306449890137, 0.5099071860313416, 0.651425302028656, -1.1417244672775269, 1.1983351707458496, 0.5729882121086121, 
75, 239303849, 30.757619857788086, -85.08853149414062, 122.47126007080078, 9.867582321166992, 0.5145869255065918, 0.6821898221969604, -1.3066959381103516, 1.6335972547531128, 0.47818273305892944, 
76, 239320516, 30.75349998474121, -85.0804443359375, 122.4863052368164, 9.898052215576172, 0.5171113014221191, 0.7342374920845032, -1.31947660446167, 0.47900229692459106, -0.10752210766077042, 
77, 239337183, 30.66521453857422, -85.07726287841797, 122.59286499023438, 9.921246528625488, 0.5551739931106567, 0.6566953659057617, -0.1514606922864914, 0.4906560480594635, 0.5101985335350037, 
78, 239353850, 30.472379684448242, -85.06468963623047, 122.7944564819336, 10.047319412231445, 0.5442934632301331, 0.5868364572525024, -0.41755738854408264, 1.2407174110412598, 0.679415225982666, 
79, 239370517, 30.221893310546875, -85.03872680664062, 123.03296661376953, 10.083274841308594, 0.5185638070106506, 0.6089441180229187, -1.192540168762207, 2.0649406909942627, 0.4875313341617584, 
80, 239387184, 29.903879165649414, -85.00323486328125, 123.33679962158203, 10.108814239501953, 0.47718900442123413, 0.7029974460601807, -1.2219691276550293, 2.764307975769043, 0.5147960186004639, 
81, 239403851, 29.486223220825195, -84.96211242675781, 123.75183868408203, 10.030434608459473, 0.4503334164619446, 0.6907001733779907, -1.0313338041305542, 3.314066171646118, 0.8534664511680603, 
82, 239420518, 29.04930305480957, -84.92202758789062, 124.18999481201172, 9.959371566772461, 0.4868625998497009, 0.7377638816833496, -1.1404311656951904, 3.3221912384033203, 0.9945347905158997, 
83, 239437185, 28.577693939208984, -84.89542388916016, 124.6646957397461, 9.823893547058105, 0.5185930132865906, 0.7437149882316589, -0.6236564517021179, 2.7140049934387207, 1.6319580078125, 
84, 239453852, 28.146198272705078, -84.85955810546875, 125.11261749267578, 9.795387268066406, 0.5009439587593079, 0.7793083786964417, -0.41119906306266785, 3.1215603351593018, 1.2229679822921753, 
85, 239470519, 27.877090454101562, -84.83745574951172, 125.37882232666016, 9.823657035827637, 0.5248308777809143, 0.7900940179824829, -0.8907328248023987, 1.9536406993865967, 0.832137405872345, 
86, 239487186, 27.612411499023438, -84.81363677978516, 125.64315032958984, 9.917201042175293, 0.49898576736450195, 0.8021300435066223, -0.694027304649353, 2.0309526920318604, 0.8026571869850159, 
87, 239503853, 27.335798263549805, -84.80480194091797, 125.91806030273438, 10.010343551635742, 0.46607348322868347, 0.7846677899360657, -0.9250922799110413, 1.2456159591674805, 1.273380160331726, 
88, 239520520, 27.18084716796875, -84.79609680175781, 126.06940460205078, 10.094816207885742, 0.4186737835407257, 0.7319575548171997, -1.0154539346694946, 0.942432165145874, 0.676572322845459, 
89, 239537187, 27.014877319335938, -84.77295684814453, 126.23617553710938, 10.065572738647461, 0.434991717338562, 0.7352829575538635, -1.0039921998977661, 1.7408950328826904, 0.3402390778064728, 
90, 239553854, 26.80594253540039, -84.7407455444336, 126.45341491699219, 9.988162994384766, 0.4570361077785492, 0.7167642712593079, -0.6683506369590759, 2.3449132442474365, 0.3437800705432892, 
91, 239570521, 26.51984977722168, -84.70198822021484, 126.73957061767578, 9.892661094665527, 0.5073819160461426, 0.7056106328964233, -1.0233298540115356, 2.8941903114318848, 0.5285244584083557, 
92, 239587188, 26.140350341796875, -84.64756774902344, 127.11620330810547, 9.828936576843262, 0.5567564964294434, 0.7493782043457031, -1.2814419269561768, 3.9584174156188965, 0.5966350436210632, 
93, 239603855, 25.744476318359375, -84.60185241699219, 127.51519012451172, 9.832175254821777, 0.5465661883354187, 0.8684006333351135, -1.2048920392990112, 3.5500617027282715, 0.9625766277313232, 
94, 239620522, 25.412691116333008, -84.57270812988281, 127.84606170654297, 9.915467262268066, 0.4752713143825531, 0.8867682218551636, -1.2934540510177612, 2.489086866378784, 1.0987271070480347, 
95, 239637189, 25.292098999023438, -84.55345916748047, 127.967529296875, 10.02590560913086, 0.45371726155281067, 0.877841055393219, -1.5523985624313354, 1.4071810245513916, 0.26295918226242065, 
96, 239653856, 25.132699966430664, -84.52919006347656, 128.13096618652344, 10.073376655578613, 0.48553749918937683, 0.8966119289398193, -1.1364995241165161, 1.8061244487762451, 0.37099355459213257, 
97, 239670523, 24.866378784179688, -84.49174499511719, 128.41746520996094, 10.000947952270508, 0.5000635385513306, 0.7820361256599426, -0.5393202900886536, 2.795011520385742, 0.6644446849822998, 
98, 239687190, 24.547147750854492, -84.4428939819336, 128.73995971679688, 9.984570503234863, 0.5286452770233154, 0.9640908241271973, -1.2696536779403687, 3.5290205478668213, 0.6208263039588928, 
99, 239703857, 24.147178649902344, -84.40834045410156, 129.1212615966797, 9.997021675109863, 0.5459022521972656, 0.8321737051010132, -1.5687202215194702, 2.915839195251465, 1.423899531364441, 
100, 239720524, 23.66360855102539, -84.36246490478516, 129.58177185058594, 9.970885276794434, 0.5496132969856262, 0.8444586396217346, -2.0420241355895996, 3.724426746368408, 1.5990715026855469, 
101, 239737191, 23.543153762817383, -84.33258056640625, 129.6614990234375, 9.977876663208008, 0.5293902158737183, 0.8337810635566711, -3.247152328491211, 1.9336754083633423, -0.06103506311774254, 
102, 239753858, 23.50895118713379, -84.28608703613281, 129.66751098632812, 9.905370712280273, 0.5790531635284424, 0.821073055267334, -3.123936176300049, 2.6558706760406494, -0.9086937308311462, 
103, 239770525, 23.424156188964844, -84.2280044555664, 129.74180603027344, 9.921917915344238, 0.540066659450531, 0.7435741424560547, -2.2429423332214355, 3.455364465713501, -0.8126397132873535, 
104, 239787192, 23.306838989257812, -84.1657485961914, 129.84844970703125, 9.963944435119629, 0.46663546562194824, 0.7766972780227661, -2.3596913814544678, 3.7699971199035645, -0.7221307754516602, 
105, 239803859, 23.020206451416016, -84.0882797241211, 130.1221466064453, 9.972006797790527, 0.42614662647247314, 0.7688270211219788, -2.356279134750366, 5.033023834228516, -0.09850645810365677, 
106, 239820526, 22.453718185424805, -84.00018310546875, 130.68763732910156, 9.980988502502441, 0.4307425618171692, 0.8133721351623535, -2.2423794269561768, 6.333829402923584, 1.3309129476547241, 
107, 239837193, 21.60032081604004, -83.92694854736328, 131.5272674560547, 9.909156799316406, 0.4822317957878113, 0.7339258790016174, -2.6945462226867676, 6.182272911071777, 3.426781177520752, 
108, 239853860, 20.392318725585938, -83.84320831298828, 132.71798706054688, 9.862544059753418, 0.4680902361869812, 0.6533539295196533, -2.5623974800109863, 7.5751118659973145, 5.520678520202637, 
109, 239870527, 19.27698516845703, -83.76495361328125, 133.8063507080078, 9.851104736328125, 0.39699554443359375, 0.7789338827133179, -3.376830577850342, 6.976818084716797, 5.226278781890869, 
110, 239887194, 18.361608505249023, -83.6673583984375, 134.6707000732422, 9.942204475402832, 0.4829952120780945, 0.5954838991165161, -4.542361736297607, 7.567241668701172, 3.6947546005249023, 
111, 239903861, 17.43783187866211, -83.52516174316406, 135.5299072265625, 9.96220874786377, 0.49133849143981934, 0.4854556918144226, -5.431726455688477, 10.107179641723633, 3.0556671619415283, 
112, 239920528, 16.595293045043945, -83.32286071777344, 136.30801391601562, 9.889110565185547, 0.2766047716140747, 0.3422650694847107, -5.242980480194092, 13.437504768371582, 1.7945805788040161, 
113, 239937195, 15.925583839416504, -83.0657730102539, 136.8831787109375, 9.733620643615723, 0.13061922788619995, 0.38781118392944336, -6.927456378936768, 16.264583587646484, -0.1577167958021164, 
114, 239953862, 15.3167142868042, -82.7815933227539, 137.3442840576172, 9.527205467224121, 0.1856178194284439, 0.26144567131996155, -10.203492164611816, 17.70816993713379, -1.1110868453979492, 
115, 239970529, 14.67907428741455, -82.447265625, 137.8369140625, 9.420429229736328, 0.24843500554561615, 0.22850264608860016, -9.47791862487793, 20.79576301574707, -1.2588790655136108, 
116, 239987196, 14.237666130065918, -82.11225891113281, 138.16627502441406, 9.551590919494629, 0.1721726506948471, 0.16716665029525757, -7.394316673278809, 20.627286911010742, -2.1878085136413574, 
117, 240003863, 13.991312026977539, -81.79476928710938, 138.334228515625, 9.790204048156738, 0.02785598114132881, -0.013814087957143784, -5.306210517883301, 19.395349502563477, -3.0324907302856445, 
118, 240020530, 13.700763702392578, -81.48526000976562, 138.56199645996094, 10.14187240600586, -0.13304923474788666, -0.07524178922176361, -4.408495903015137, 19.17131233215332, -2.2926154136657715, 
119, 240037197, 13.175392150878906, -81.18900299072266, 138.99392700195312, 10.576592445373535, -0.25849589705467224, -0.20098885893821716, -6.397633075714111, 18.962800979614258, -0.14799679815769196, 
120, 240053864, 12.459390640258789, -80.87374114990234, 139.5583038330078, 10.840490341186523, -0.42875877022743225, -0.324711412191391, -10.005829811096191, 20.495882034301758, 1.09304940700531, 
121, 240070531, 11.709759712219238, -80.50887298583984, 140.21121215820312, 10.676833152770996, -0.43531927466392517, -0.16462038457393646, -6.812883377075195, 23.740358352661133, 1.6995854377746582, 
122, 240087198, 10.992500305175781, -80.11209106445312, 140.8401336669922, 10.31944751739502, -0.12935671210289001, -0.09732218086719513, -6.328696250915527, 25.71886444091797, 1.5721114873886108, 
123, 240103865, 10.401936531066895, -79.6927719116211, 141.3568572998047, 10.09175968170166, 0.12378113716840744, -0.0813918337225914, -5.397026062011719, 26.97076988220215, 0.6711569428443909, 
124, 240120532, 10.073853492736816, -79.27164459228516, 141.61929321289062, 9.850069999694824, 0.29704341292381287, 0.14325177669525146, -4.688180446624756, 26.73771858215332, -1.6760035753250122, 
125, 240137199, 9.734526634216309, -78.8515396118164, 141.89321899414062, 9.537062644958496, 0.19022788107395172, 0.1008206158876419, -4.71182107925415, 26.825763702392578, -1.2760344743728638, 
126, 240153866, 9.449081420898438, -78.46511840820312, 142.08143615722656, 9.310823440551758, -0.17783506214618683, 0.356059730052948, -6.553709030151367, 24.780832290649414, -1.6931636333465576, 
127, 240170533, 9.31044864654541, -78.10269165039062, 142.11683654785156, 9.369769096374512, -0.29615771770477295, 0.6367824077606201, -6.730525493621826, 23.165836334228516, -3.1689438819885254, 
128, 240187200, 9.26046371459961, -77.75775909423828, 142.07083129882812, 9.390325546264648, -0.33430641889572144, 0.7799370884895325, -6.185139179229736, 22.04191017150879, -3.9969913959503174, 
129, 240203867, 9.429633140563965, -77.37757110595703, 141.77825927734375, 9.505608558654785, -0.26266199350357056, 0.7985095977783203, -7.472260475158691, 23.673797607421875, -7.562930107116699, 
130, 240220534, 9.842578887939453, -76.92959594726562, 141.2284698486328, 9.741808891296387, -0.09695973247289658, 0.9673194289207458, -7.87013578414917, 27.10745620727539, -11.894570350646973, 
131, 240237201, 10.566800117492676, -76.34732818603516, 140.41123962402344, 9.916328430175781, 0.016022924333810806, 1.4472599029541016, -4.738585948944092, 34.2756233215332, -17.53263282775879, 
132, 240253868, 11.31455135345459, -75.64772033691406, 139.74217224121094, 9.204050064086914, 0.5775794982910156, 2.045813798904419, 5.428215026855469, 41.31563949584961, -17.72044563293457, 
133, 240270535, 11.325583457946777, -74.9693374633789, 140.11622619628906, 7.934484481811523, 1.411678671836853, 2.538566827774048, 21.874704360961914, 42.95753479003906, -2.621385335922241, 
134, 240287202, 10.41667652130127, -74.39462280273438, 141.60562133789062, 7.757839202880859, 2.0456197261810303, 2.440847873687744, 31.155000686645508, 40.1966552734375, 16.520755767822266, 
135, 240303869, 9.448413848876953, -73.92731475830078, 143.2891387939453, 9.44270133972168, 1.062618613243103, 2.172961711883545, 38.56425094604492, 34.21308898925781, 22.250728607177734, 
136, 240320536, 9.363241195678711, -73.48063659667969, 144.29666137695312, 11.741347312927246, -1.0599547624588013, 1.5089550018310547, 52.392120361328125, 31.062345504760742, 12.303451538085938, 
137, 240337203, 9.796366691589355, -72.6225357055664, 144.84072875976562, 12.706194877624512, -1.8318804502487183, 0.6934012174606323, 56.72460174560547, 54.30457305908203, 0.6330188512802124, 
138, 240353870, 10.842864990234375, -71.52227020263672, 144.8719024658203, 12.038803100585938, -0.6617448925971985, 0.8426592946052551, 64.11351776123047, 67.17606353759766, -11.630911827087402, 
139, 240370537, 12.45151138305664, -70.68162536621094, 144.1375732421875, 11.526898384094238, 0.8710831999778748, -0.017269819974899292, 54.38906478881836, 48.80398178100586, -24.646390914916992, 
140, 240387204, 13.993902206420898, -69.91400909423828, 143.1206512451172, 10.8336820602417, 2.0994675159454346, 0.33073559403419495, 34.62709426879883, 42.63255310058594, -31.06363868713379, 
141, 240403871, 16.000600814819336, -69.09262084960938, 141.56637573242188, 9.898041725158691, 1.8478695154190063, 0.7143841981887817, 32.50813674926758, 41.83328628540039, -44.7376708984375, 
142, 240420538, 18.479093551635742, -68.1730728149414, 139.60736083984375, 8.874279975891113, 1.5776238441467285, 1.1258835792541504, 38.63651657104492, 42.8233642578125, -57.65981674194336, 
143, 240437205, 21.135610580444336, -67.25604248046875, 137.53945922851562, 8.030608177185059, 1.4087187051773071, 1.671356439590454, 43.911861419677734, 38.74885559082031, -63.31142044067383, 
144, 240453872, 23.71839141845703, -66.49889373779297, 135.56263732910156, 7.073538303375244, 1.1215187311172485, 1.691810131072998, 45.153175354003906, 27.196001052856445, -60.79572677612305, 
145, 240470539, 25.769081115722656, -65.95539093017578, 134.097412109375, 7.015334606170654, 1.2462128400802612, 1.8672816753387451, 41.8149528503418, 17.789628982543945, -46.27546691894531, 
146, 240487206, 27.867717742919922, -65.78987121582031, 132.50167846679688, 7.217001438140869, 1.430191159248352, 1.902674913406372, 37.73201370239258, -5.7649736404418945, -39.87471389770508, 
